price,date,split_ratio,tri,shares_owned,dividend_value,
0.78,1983-05-11,1,185.63,236.57,,
0.78,1983-05-12,1,183.93,236.57,,
0.78,1983-05-13,1,184.77,236.57,,
0.76,1983-05-16,1,180,236.57,,
0.76,1983-05-17,1,180.45,236.57,,
0.77,1983-05-18,1,182.61,236.57,,
0.8,1983-05-19,1,188.28,236.57,,
0.84,1983-05-20,1,197.81,236.57,,
0.85,1983-05-23,1,200,236.57,,
0.89,1983-05-24,1,210.43,236.57,,
0.88,1983-05-25,1,208.7,236.57,,
0.87,1983-05-26,1,206.54,236.57,,
0.87,1983-05-27,1,206.54,236.57,,
0.85,1983-05-31,1,200.87,236.57,,
0.85,1983-06-01,1,202.19,236.57,,
0.86,1983-06-02,1,203.48,236.57,,
0.9,1983-06-03,1,213.46,236.57,,
0.92,1983-06-06,1,218.26,236.57,,
0.89,1983-06-07,1,210.89,236.57,,
0.88,1983-06-08,1,208.28,236.57,,
0.87,1983-06-09,1,206.96,236.57,,
0.87,1983-06-10,1,206.09,236.57,,
0.84,1983-06-13,1,199.13,236.57,,
0.82,1983-06-14,1,194.78,236.57,,
0.8,1983-06-15,1,189.11,236.57,,
0.84,1983-06-16,1,199.13,236.57,,
0.83,1983-06-17,1,195.2,236.57,,
0.78,1983-06-20,1,185.63,236.57,,
0.79,1983-06-21,1,186.96,236.57,,
0.81,1983-06-22,1,192.63,236.57,,
0.79,1983-06-23,1,186.54,236.57,,
0.78,1983-06-24,1,185.22,236.57,,
0.74,1983-06-27,1,175.2,236.57,,
0.69,1983-06-28,1,163.03,236.57,,
0.72,1983-06-29,1,170.85,236.57,,
0.72,1983-06-30,1,170.02,236.57,,
0.72,1983-07-01,1,171.3,236.57,,
0.69,1983-07-05,1,164.35,236.57,,
0.7,1983-07-06,1,164.77,236.57,,
0.69,1983-07-07,1,162.61,236.57,,
0.68,1983-07-08,1,160.87,236.57,,
0.7,1983-07-11,1,165.22,236.57,,
0.68,1983-07-12,1,161.29,236.57,,
0.68,1983-07-13,1,160.42,236.57,,
0.68,1983-07-14,1,160,236.57,,
0.65,1983-07-15,1,154.33,236.57,,
0.65,1983-07-18,1,153.91,236.57,,
0.64,1983-07-19,1,152.17,236.57,,
0.61,1983-07-20,1,143.48,236.57,,
0.64,1983-07-21,1,150.85,236.57,,
0.64,1983-07-22,1,152.17,236.57,,
0.63,1983-07-25,1,150.02,236.57,,
0.58,1983-07-26,1,136.07,236.57,,
0.53,1983-07-27,1,126.09,236.57,,
0.5,1983-07-28,1,118.26,236.57,,
0.51,1983-07-29,1,121.32,236.57,,
0.51,1983-08-01,1,120,236.57,,
0.51,1983-08-02,1,119.58,236.57,,
0.51,1983-08-03,1,121.32,236.57,,
0.49,1983-08-04,1,115.65,236.57,,
0.5,1983-08-05,1,117.81,236.57,,
0.5,1983-08-08,1,118.26,236.57,,
0.51,1983-08-09,1,119.58,236.57,,
0.5,1983-08-10,1,119.13,236.57,,
0.5,1983-08-11,1,117.39,236.57,,
0.49,1983-08-12,1,116.52,236.57,,
0.51,1983-08-15,1,119.58,236.57,,
0.5,1983-08-16,1,117.81,236.57,,
0.49,1983-08-17,1,115.23,236.57,,
0.49,1983-08-18,1,116.52,236.57,,
0.5,1983-08-19,1,117.39,236.57,,
0.49,1983-08-22,1,116.97,236.57,,
0.47,1983-08-23,1,110.89,236.57,,
0.44,1983-08-24,1,105.22,236.57,,
0.45,1983-08-25,1,106.09,236.57,,
0.45,1983-08-26,1,107.41,236.57,,
0.46,1983-08-29,1,108.7,236.57,,
0.48,1983-08-30,1,114.33,236.57,,
0.55,1983-08-31,1,129.57,236.57,,
0.53,1983-09-01,1,126.5,236.57,,
0.56,1983-09-02,1,132.17,236.57,,
0.58,1983-09-06,1,136.94,236.57,,
0.51,1983-09-07,1,120.42,236.57,,
0.47,1983-09-08,1,110.43,236.57,,
0.45,1983-09-09,1,106.54,236.57,,
0.45,1983-09-12,1,106.54,236.57,,
0.47,1983-09-13,1,111.3,236.57,,
0.46,1983-09-14,1,109.98,236.57,,
0.44,1983-09-15,1,104.8,236.57,,
0.43,1983-09-16,1,102.16,236.57,,
0.47,1983-09-19,1,111.3,236.57,,
0.47,1983-09-20,1,111.72,236.57,,
0.46,1983-09-21,1,109.57,236.57,,
0.48,1983-09-22,1,113.04,236.57,,
0.37,1983-09-26,1,86.54,236.57,,
0.35,1983-09-27,1,81.74,236.57,,
0.34,1983-09-28,1,79.55,236.57,,
0.33,1983-09-29,1,79.13,236.57,,
0.34,1983-09-30,1,80.45,236.57,,
0.34,1983-10-03,1,80.45,236.57,,
0.34,1983-10-04,1,79.55,236.57,,
0.33,1983-10-05,1,78.26,236.57,,
0.33,1983-10-06,1,77.39,236.57,,
0.3,1983-10-07,1,70.89,236.57,,
0.29,1983-10-10,1,68.7,236.57,,
0.28,1983-10-11,1,67.37,236.57,,
0.31,1983-10-12,1,73.46,236.57,,
0.34,1983-10-13,1,80,236.57,,
0.33,1983-10-14,1,79.13,236.57,,
0.31,1983-10-17,1,73.04,236.57,,
0.28,1983-10-18,1,67.37,236.57,,
0.32,1983-10-19,1,74.78,236.57,,
0.3,1983-10-20,1,70.89,236.57,,
0.29,1983-10-21,1,69.11,236.57,,
0.31,1983-10-24,1,73.46,236.57,,
0.31,1983-10-25,1,73.91,236.57,,
0.3,1983-10-26,1,70.02,236.57,,
0.31,1983-10-27,1,73.46,236.57,,
0.31,1983-10-28,1,72.63,236.57,,
0.33,1983-10-31,1,78.71,236.57,,
0.34,1983-11-01,1,80,236.57,,
0.35,1983-11-02,1,81.74,236.57,,
0.32,1983-11-03,1,76.07,236.57,,
0.31,1983-11-04,1,73.46,236.57,,
0.31,1983-11-07,1,73.04,236.57,,
0.26,1983-11-08,1,62.19,236.57,,
0.28,1983-11-09,1,66.96,236.57,,
0.29,1983-11-10,1,68.28,236.57,,
0.29,1983-11-11,1,69.57,236.57,,
0.29,1983-11-14,1,68.7,236.57,,
0.29,1983-11-15,1,68.7,236.57,,
0.29,1983-11-16,1,69.57,236.57,,
0.3,1983-11-17,1,71.3,236.57,,
0.3,1983-11-18,1,71.72,236.57,,
0.32,1983-11-21,1,74.78,236.57,,
0.32,1983-11-22,1,74.78,236.57,,
0.3,1983-11-23,1,70.89,236.57,,
0.3,1983-11-25,1,71.3,236.57,,
0.31,1983-11-28,1,73.04,236.57,,
0.31,1983-11-29,1,72.17,236.57,,
0.3,1983-11-30,1,70.89,236.57,,
0.3,1983-12-01,1,70.43,236.57,,
0.29,1983-12-02,1,69.11,236.57,,
0.3,1983-12-05,1,70.89,236.57,,
0.3,1983-12-06,1,71.3,236.57,,
0.31,1983-12-07,1,73.04,236.57,,
0.32,1983-12-08,1,74.78,236.57,,
0.32,1983-12-09,1,75.2,236.57,,
0.32,1983-12-12,1,74.78,236.57,,
0.33,1983-12-13,1,78.26,236.57,,
0.34,1983-12-14,1,81.29,236.57,,
0.36,1983-12-15,1,84.8,236.57,,
0.36,1983-12-16,1,86.09,236.57,,
0.35,1983-12-19,1,83.48,236.57,,
0.34,1983-12-20,1,81.29,236.57,,
0.36,1983-12-21,1,84.35,236.57,,
0.36,1983-12-22,1,86.09,236.57,,
0.36,1983-12-23,1,85.63,236.57,,
0.36,1983-12-27,1,86.09,236.57,,
0.37,1983-12-28,1,86.96,236.57,,
0.36,1983-12-29,1,84.8,236.57,,
0.36,1983-12-30,1,84.8,236.57,,
0.38,1984-01-03,1,89.15,236.57,,
0.41,1984-01-04,1,96.97,236.57,,
0.42,1984-01-05,1,98.26,236.57,,
0.41,1984-01-06,1,96.52,236.57,,
0.39,1984-01-09,1,91.3,236.57,,
0.41,1984-01-10,1,96.07,236.57,,
0.41,1984-01-11,1,97.39,236.57,,
0.41,1984-01-12,1,96.97,236.57,,
0.4,1984-01-13,1,94.78,236.57,,
0.41,1984-01-16,1,96.97,236.57,,
0.42,1984-01-17,1,99.55,236.57,,
0.42,1984-01-18,1,100,236.57,,
0.43,1984-01-19,1,100.87,236.57,,
0.42,1984-01-20,1,99.55,236.57,,
0.42,1984-01-23,1,100.42,236.57,,
0.4,1984-01-24,1,94.78,236.57,,
0.4,1984-01-25,1,93.91,236.57,,
0.41,1984-01-26,1,96.07,236.57,,
0.38,1984-01-27,1,90.89,236.57,,
0.36,1984-01-30,1,86.09,236.57,,
0.36,1984-01-31,1,86.09,236.57,,
0.36,1984-02-01,1,85.63,236.57,,
0.37,1984-02-02,1,86.54,236.57,,
0.36,1984-02-03,1,85.22,236.57,,
0.34,1984-02-06,1,80.87,236.57,,
0.35,1984-02-07,1,83.9,236.57,,
0.34,1984-02-08,1,80.87,236.57,,
0.35,1984-02-09,1,82.19,236.57,,
0.36,1984-02-10,1,84.8,236.57,,
0.36,1984-02-13,1,84.35,236.57,,
0.38,1984-02-14,1,89.15,236.57,,
0.37,1984-02-15,1,87.37,236.57,,
0.37,1984-02-16,1,88.24,236.57,,
0.37,1984-02-17,1,86.96,236.57,,
0.38,1984-02-21,1,90.89,236.57,,
0.4,1984-02-22,1,95.23,236.57,,
0.4,1984-02-23,1,93.46,236.57,,
0.4,1984-02-24,1,94.37,236.57,,
0.4,1984-02-27,1,93.91,236.57,,
0.37,1984-02-28,1,88.7,236.57,,
0.39,1984-02-29,1,91.3,236.57,,
0.4,1984-03-01,1,93.91,236.57,,
0.4,1984-03-02,1,94.78,236.57,,
0.39,1984-03-05,1,93.04,236.57,,
0.38,1984-03-06,1,89.57,236.57,,
0.39,1984-03-07,1,92.17,236.57,,
0.4,1984-03-08,1,93.46,236.57,,
0.39,1984-03-09,1,91.72,236.57,,
0.4,1984-03-12,1,95.23,236.57,,
0.4,1984-03-13,1,93.91,236.57,,
0.39,1984-03-14,1,92.63,236.57,,
0.39,1984-03-15,1,93.04,236.57,,
0.39,1984-03-16,1,92.63,236.57,,
0.39,1984-03-19,1,91.3,236.57,,
0.38,1984-03-20,1,90.43,236.57,,
0.38,1984-03-21,1,90.43,236.57,,
0.37,1984-03-22,1,88.7,236.57,,
0.37,1984-03-23,1,88.7,236.57,,
0.38,1984-03-26,1,89.57,236.57,,
0.37,1984-03-27,1,86.96,236.57,,
0.37,1984-03-28,1,88.7,236.57,,
0.37,1984-03-29,1,88.24,236.57,,
0.36,1984-03-30,1,86.09,236.57,,
0.37,1984-04-02,1,86.54,236.57,,
0.37,1984-04-03,1,86.96,236.57,,
0.36,1984-04-04,1,85.22,236.57,,
0.35,1984-04-05,1,83.9,236.57,,
0.35,1984-04-06,1,81.74,236.57,,
0.35,1984-04-09,1,81.74,236.57,,
0.36,1984-04-10,1,86.09,236.57,,
0.36,1984-04-11,1,85.22,236.57,,
0.38,1984-04-12,1,89.57,236.57,,
0.38,1984-04-13,1,89.57,236.57,,
0.39,1984-04-16,1,91.3,236.57,,
0.4,1984-04-17,1,95.65,236.57,,
0.41,1984-04-18,1,97.39,236.57,,
0.42,1984-04-19,1,98.26,236.57,,
0.42,1984-04-23,1,98.71,236.57,,
0.41,1984-04-24,1,96.97,236.57,,
0.41,1984-04-25,1,96.07,236.57,,
0.44,1984-04-26,1,103.48,236.57,,
0.44,1984-04-27,1,104.8,236.57,,
0.46,1984-04-30,1,109.15,236.57,,
0.49,1984-05-01,1,115.65,236.57,,
0.49,1984-05-02,1,114.78,236.57,,
0.46,1984-05-03,1,109.98,236.57,,
0.44,1984-05-04,1,104.8,236.57,,
0.46,1984-05-07,1,108.24,236.57,,
0.48,1984-05-08,1,114.33,236.57,,
0.49,1984-05-09,1,115.23,236.57,,
0.49,1984-05-10,1,115.23,236.57,,
0.47,1984-05-11,1,112.17,236.57,,
0.46,1984-05-14,1,109.98,236.57,,
0.47,1984-05-15,1,110.89,236.57,,
0.45,1984-05-16,1,106.09,236.57,,
0.43,1984-05-17,1,101.32,236.57,,
0.44,1984-05-18,1,103.48,236.57,,
0.47,1984-05-21,1,110.89,236.57,,
0.45,1984-05-22,1,107.41,236.57,,
0.44,1984-05-23,1,105.22,236.57,,
0.43,1984-05-24,1,102.16,236.57,,
0.43,1984-05-25,1,102.61,236.57,,
0.43,1984-05-29,1,102.16,236.57,,
0.43,1984-05-30,1,100.87,236.57,,
0.43,1984-05-31,1,102.16,236.57,,
0.45,1984-06-01,1,105.63,236.57,,
0.44,1984-06-04,1,103.06,236.57,,
0.41,1984-06-05,1,96.97,236.57,,
0.43,1984-06-06,1,100.87,236.57,,
0.42,1984-06-07,1,100,236.57,,
0.42,1984-06-08,1,99.55,236.57,,
0.42,1984-06-11,1,99.55,236.57,,
0.43,1984-06-12,1,101.32,236.57,,
0.44,1984-06-13,1,103.48,236.57,,
0.42,1984-06-14,1,100.42,236.57,,
0.43,1984-06-15,1,100.87,236.57,,
0.44,1984-06-18,1,103.06,236.57,,
0.43,1984-06-19,1,102.16,236.57,,
0.44,1984-06-20,1,105.22,236.57,,
0.43,1984-06-21,1,100.87,236.57,,
0.42,1984-06-22,1,99.55,236.57,,
0.4,1984-06-25,1,94.78,236.57,,
0.38,1984-06-26,1,90.43,236.57,,
0.37,1984-06-27,1,87.83,236.57,,
0.39,1984-06-28,1,91.72,236.57,,
0.39,1984-06-29,1,92.17,236.57,,
0.38,1984-07-02,1,89.15,236.57,,
0.37,1984-07-03,1,87.83,236.57,,
0.36,1984-07-05,1,86.09,236.57,,
0.37,1984-07-06,1,87.37,236.57,,
0.39,1984-07-09,1,91.3,236.57,,
0.4,1984-07-10,1,93.46,236.57,,
0.39,1984-07-11,1,92.17,236.57,,
0.39,1984-07-12,1,92.63,236.57,,
0.39,1984-07-13,1,91.72,236.57,,
0.38,1984-07-16,1,89.57,236.57,,
0.38,1984-07-17,1,89.57,236.57,,
0.37,1984-07-18,1,88.24,236.57,,
0.37,1984-07-19,1,88.24,236.57,,
0.37,1984-07-20,1,88.24,236.57,,
0.37,1984-07-23,1,87.37,236.57,,
0.39,1984-07-24,1,92.63,236.57,,
0.39,1984-07-25,1,93.04,236.57,,
0.4,1984-07-26,1,94.78,236.57,,
0.4,1984-07-27,1,94.37,236.57,,
0.37,1984-07-30,1,88.7,236.57,,
0.37,1984-07-31,1,88.7,236.57,,
0.37,1984-08-01,1,86.96,236.57,,
0.35,1984-08-02,1,83.9,236.57,,
0.4,1984-08-03,1,95.23,236.57,,
0.43,1984-08-06,1,101.74,236.57,,
0.44,1984-08-07,1,103.06,236.57,,
0.42,1984-08-08,1,99.13,236.57,,
0.44,1984-08-09,1,103.48,236.57,,
0.42,1984-08-10,1,99.13,236.57,,
0.44,1984-08-13,1,104.35,236.57,,
0.42,1984-08-14,1,100.42,236.57,,
0.41,1984-08-15,1,96.97,236.57,,
0.41,1984-08-16,1,97.81,236.57,,
0.4,1984-08-17,1,95.65,236.57,,
0.4,1984-08-20,1,95.23,236.57,,
0.42,1984-08-21,1,99.13,236.57,,
0.41,1984-08-22,1,97.39,236.57,,
0.41,1984-08-23,1,97.81,236.57,,
0.41,1984-08-24,1,97.81,236.57,,
0.41,1984-08-27,1,96.97,236.57,,
0.42,1984-08-28,1,98.26,236.57,,
0.4,1984-08-29,1,95.65,236.57,,
0.4,1984-08-30,1,93.91,236.57,,
0.39,1984-08-31,1,92.17,236.57,,
0.39,1984-09-04,1,91.3,236.57,,
0.39,1984-09-05,1,91.3,236.57,,
0.39,1984-09-06,1,92.17,236.57,,
0.39,1984-09-07,1,92.17,236.57,,
0.39,1984-09-10,1,91.72,236.57,,
0.4,1984-09-11,1,93.46,236.57,,
0.38,1984-09-12,1,90.85,236.57,,
0.4,1984-09-13,1,95.65,236.57,,
0.41,1984-09-14,1,96.94,236.57,,
0.42,1984-09-17,1,99.55,236.57,,
0.41,1984-09-18,1,96.07,236.57,,
0.4,1984-09-19,1,93.91,236.57,,
0.4,1984-09-20,1,94.33,236.57,,
0.4,1984-09-21,1,93.46,236.57,,
0.39,1984-09-24,1,92.59,236.57,,
0.38,1984-09-25,1,90.85,236.57,,
0.38,1984-09-26,1,89.57,236.57,,
0.38,1984-09-27,1,89.57,236.57,,
0.37,1984-09-28,1,87.37,236.57,,
0.36,1984-10-01,1,85.22,236.57,,
0.36,1984-10-02,1,86.09,236.57,,
0.37,1984-10-03,1,87.37,236.57,,
0.37,1984-10-04,1,88.24,236.57,,
0.37,1984-10-05,1,86.5,236.57,,
0.37,1984-10-08,1,86.5,236.57,,
0.36,1984-10-09,1,85.63,236.57,,
0.35,1984-10-10,1,83.03,236.57,,
0.35,1984-10-11,1,82.61,236.57,,
0.33,1984-10-12,1,79.13,236.57,,
0.35,1984-10-15,1,83.48,236.57,,
0.35,1984-10-16,1,83.03,236.57,,
0.37,1984-10-17,1,86.5,236.57,,
0.38,1984-10-18,1,89.11,236.57,,
0.38,1984-10-19,1,89.11,236.57,,
0.37,1984-10-22,1,88.24,236.57,,
0.38,1984-10-23,1,90.43,236.57,,
0.39,1984-10-24,1,91.3,236.57,,
0.37,1984-10-25,1,87.83,236.57,,
0.36,1984-10-26,1,85.63,236.57,,
0.36,1984-10-29,1,86.09,236.57,,
0.37,1984-10-30,1,86.96,236.57,,
0.37,1984-10-31,1,86.5,236.57,,
0.37,1984-11-01,1,86.96,236.57,,
0.37,1984-11-02,1,86.5,236.57,,
0.36,1984-11-05,1,86.09,236.57,,
0.39,1984-11-06,1,91.3,236.57,,
0.38,1984-11-07,1,89.57,236.57,,
0.36,1984-11-08,1,86.09,236.57,,
0.34,1984-11-09,1,80.87,236.57,,
0.35,1984-11-12,1,83.9,236.57,,
0.35,1984-11-13,1,81.74,236.57,,
0.35,1984-11-14,1,82.61,236.57,,
0.35,1984-11-15,1,82.61,236.57,,
0.34,1984-11-16,1,80.87,236.57,,
0.32,1984-11-19,1,76.07,236.57,,
0.33,1984-11-20,1,78.68,236.57,,
0.34,1984-11-21,1,80.42,236.57,,
0.35,1984-11-23,1,82.61,236.57,,
0.35,1984-11-26,1,83.48,236.57,,
0.36,1984-11-27,1,85.63,236.57,,
0.38,1984-11-28,1,89.98,236.57,,
0.37,1984-11-29,1,88.24,236.57,,
0.36,1984-11-30,1,86.09,236.57,,
0.36,1984-12-03,1,84.77,236.57,,
0.37,1984-12-04,1,86.5,236.57,,
0.38,1984-12-05,1,90.85,236.57,,
0.4,1984-12-06,1,95.2,236.57,,
0.4,1984-12-07,1,94.78,236.57,,
0.39,1984-12-10,1,93.04,236.57,,
0.39,1984-12-11,1,91.72,236.57,,
0.37,1984-12-12,1,88.7,236.57,,
0.38,1984-12-13,1,89.57,236.57,,
0.39,1984-12-14,1,91.72,236.57,,
0.4,1984-12-17,1,93.91,236.57,,
0.42,1984-12-18,1,99.55,236.57,,
0.4,1984-12-19,1,95.65,236.57,,
0.4,1984-12-20,1,95.2,236.57,,
0.4,1984-12-21,1,93.91,236.57,,
0.4,1984-12-24,1,95.65,236.57,,
0.41,1984-12-26,1,96.07,236.57,,
0.41,1984-12-27,1,96.52,236.57,,
0.42,1984-12-28,1,100,236.57,,
0.43,1984-12-31,1,101.29,236.57,,
0.41,1985-01-02,1,96.94,236.57,,
0.42,1985-01-03,1,98.68,236.57,,
0.42,1985-01-04,1,98.68,236.57,,
0.42,1985-01-07,1,98.26,236.57,,
0.41,1985-01-08,1,97.39,236.57,,
0.42,1985-01-09,1,100,236.57,,
0.44,1985-01-10,1,104.35,236.57,,
0.44,1985-01-11,1,103.48,236.57,,
0.45,1985-01-14,1,106.5,236.57,,
0.44,1985-01-15,1,104.35,236.57,,
0.44,1985-01-16,1,105.22,236.57,,
0.41,1985-01-17,1,97.81,236.57,,
0.42,1985-01-18,1,99.55,236.57,,
0.43,1985-01-21,1,101.74,236.57,,
0.44,1985-01-22,1,104.77,236.57,,
0.44,1985-01-23,1,103.03,236.57,,
0.43,1985-01-24,1,100.87,236.57,,
0.44,1985-01-25,1,103.03,236.57,,
0.44,1985-01-28,1,105.22,236.57,,
0.44,1985-01-29,1,103.9,236.57,,
0.44,1985-01-30,1,103.9,236.57,,
0.43,1985-01-31,1,100.87,236.57,,
0.42,1985-02-01,1,99.55,236.57,,
0.43,1985-02-04,1,101.74,236.57,,
0.43,1985-02-05,1,102.61,236.57,,
0.44,1985-02-06,1,104.35,236.57,,
0.44,1985-02-07,1,103.9,236.57,,
0.44,1985-02-08,1,103.9,236.57,,
0.45,1985-02-11,1,106.09,236.57,,
0.44,1985-02-12,1,103.48,236.57,,
0.42,1985-02-13,1,98.68,236.57,,
0.41,1985-02-14,1,96.07,236.57,,
0.41,1985-02-15,1,97.39,236.57,,
0.41,1985-02-19,1,96.07,236.57,,
0.39,1985-02-20,1,91.72,236.57,,
0.4,1985-02-21,1,93.46,236.57,,
0.41,1985-02-22,1,96.07,236.57,,
0.4,1985-02-25,1,94.78,236.57,,
0.39,1985-02-26,1,93.04,236.57,,
0.37,1985-02-27,1,87.37,236.57,,
0.36,1985-02-28,1,86.09,236.57,,
0.37,1985-03-01,1,86.5,236.57,,
0.37,1985-03-04,1,87.83,236.57,,
0.38,1985-03-05,1,89.98,236.57,,
0.36,1985-03-06,1,85.63,236.57,,
0.33,1985-03-07,1,76.94,236.57,,
0.32,1985-03-08,1,74.78,236.57,,
0.33,1985-03-11,1,77.39,236.57,,
0.34,1985-03-12,1,80,236.57,,
0.32,1985-03-13,1,75.65,236.57,,
0.32,1985-03-14,1,75.65,236.57,,
0.33,1985-03-15,1,78.68,236.57,,
0.34,1985-03-18,1,79.55,236.57,,
0.32,1985-03-19,1,76.52,236.57,,
0.33,1985-03-20,1,77.39,236.57,,
0.33,1985-03-21,1,78.68,236.57,,
0.33,1985-03-22,1,77.39,236.57,,
0.32,1985-03-25,1,75.2,236.57,,
0.33,1985-03-26,1,78.26,236.57,,
0.32,1985-03-27,1,76.07,236.57,,
0.32,1985-03-28,1,76.07,236.57,,
0.33,1985-03-29,1,76.94,236.57,,
0.32,1985-04-01,1,75.2,236.57,,
0.31,1985-04-02,1,73.04,236.57,,
0.31,1985-04-03,1,73.04,236.57,,
0.31,1985-04-04,1,72.59,236.57,,
0.29,1985-04-08,1,68.24,236.57,,
0.29,1985-04-09,1,68.24,236.57,,
0.31,1985-04-10,1,73.04,236.57,,
0.31,1985-04-11,1,74.33,236.57,,
0.31,1985-04-12,1,72.59,236.57,,
0.31,1985-04-15,1,74.33,236.57,,
0.32,1985-04-16,1,75.2,236.57,,
0.33,1985-04-17,1,78.68,236.57,,
0.34,1985-04-18,1,79.55,236.57,,
0.33,1985-04-19,1,78.26,236.57,,
0.32,1985-04-22,1,75.2,236.57,,
0.33,1985-04-23,1,76.94,236.57,,
0.32,1985-04-24,1,76.52,236.57,,
0.32,1985-04-25,1,76.52,236.57,,
0.32,1985-04-26,1,76.07,236.57,,
0.31,1985-04-29,1,73.46,236.57,,
0.31,1985-04-30,1,73.91,236.57,,
0.31,1985-05-01,1,72.59,236.57,,
0.28,1985-05-02,1,66.96,236.57,,
0.29,1985-05-03,1,69.57,236.57,,
0.29,1985-05-06,1,68.7,236.57,,
0.29,1985-05-07,1,69.57,236.57,,
0.29,1985-05-08,1,69.11,236.57,,
0.29,1985-05-09,1,69.57,236.57,,
0.3,1985-05-10,1,70.43,236.57,,
0.29,1985-05-13,1,69.57,236.57,,
0.29,1985-05-14,1,68.7,236.57,,
0.29,1985-05-15,1,69.57,236.57,,
0.31,1985-05-16,1,74.33,236.57,,
0.32,1985-05-17,1,75.65,236.57,,
0.31,1985-05-20,1,74.33,236.57,,
0.31,1985-05-21,1,72.17,236.57,,
0.3,1985-05-22,1,71.72,236.57,,
0.29,1985-05-23,1,68.7,236.57,,
0.27,1985-05-24,1,63.03,236.57,,
0.25,1985-05-28,1,58.68,236.57,,
0.25,1985-05-29,1,59.55,236.57,,
0.26,1985-05-30,1,61.29,236.57,,
0.26,1985-05-31,1,60.42,236.57,,
0.24,1985-06-03,1,55.65,236.57,,
0.25,1985-06-04,1,60,236.57,,
0.25,1985-06-05,1,58.68,236.57,,
0.25,1985-06-06,1,59.13,236.57,,
0.24,1985-06-07,1,56.94,236.57,,
0.24,1985-06-10,1,56.07,236.57,,
0.24,1985-06-11,1,56.07,236.57,,
0.23,1985-06-12,1,54.78,236.57,,
0.22,1985-06-13,1,51.76,236.57,,
0.22,1985-06-14,1,51.3,236.57,,
0.22,1985-06-17,1,51.76,236.57,,
0.22,1985-06-18,1,53.04,236.57,,
0.23,1985-06-19,1,54.37,236.57,,
0.23,1985-06-20,1,54.78,236.57,,
0.24,1985-06-21,1,56.07,236.57,,
0.25,1985-06-24,1,60,236.57,,
0.26,1985-06-25,1,60.87,236.57,,
0.27,1985-06-26,1,63.03,236.57,,
0.27,1985-06-27,1,63.9,236.57,,
0.26,1985-06-28,1,62.61,236.57,,
0.27,1985-07-01,1,63.03,236.57,,
0.25,1985-07-02,1,60,236.57,,
0.26,1985-07-03,1,60.87,236.57,,
0.26,1985-07-05,1,61.29,236.57,,
0.26,1985-07-08,1,61.29,236.57,,
0.26,1985-07-09,1,61.29,236.57,,
0.26,1985-07-10,1,62.61,236.57,,
0.26,1985-07-11,1,62.61,236.57,,
0.26,1985-07-12,1,62.16,236.57,,
0.26,1985-07-15,1,61.74,236.57,,
0.26,1985-07-16,1,60.87,236.57,,
0.26,1985-07-17,1,61.29,236.57,,
0.25,1985-07-18,1,60,236.57,,
0.26,1985-07-19,1,60.42,236.57,,
0.25,1985-07-22,1,58.68,236.57,,
0.24,1985-07-23,1,57.39,236.57,,
0.24,1985-07-24,1,56.52,236.57,,
0.24,1985-07-25,1,57.81,236.57,,
0.24,1985-07-26,1,57.81,236.57,,
0.24,1985-07-29,1,55.65,236.57,,
0.24,1985-07-30,1,56.52,236.57,,
0.23,1985-07-31,1,55.23,236.57,,
0.23,1985-08-01,1,55.23,236.57,,
0.23,1985-08-02,1,54.78,236.57,,
0.23,1985-08-05,1,53.5,236.57,,
0.22,1985-08-06,1,53.04,236.57,,
0.22,1985-08-07,1,51.76,236.57,,
0.22,1985-08-08,1,52.63,236.57,,
0.22,1985-08-09,1,53.04,236.57,,
0.22,1985-08-12,1,52.17,236.57,,
0.22,1985-08-13,1,53.04,236.57,,
0.22,1985-08-14,1,50.89,236.57,,
0.21,1985-08-15,1,50.43,236.57,,
0.22,1985-08-16,1,50.89,236.57,,
0.22,1985-08-19,1,52.17,236.57,,
0.22,1985-08-20,1,53.04,236.57,,
0.22,1985-08-21,1,53.04,236.57,,
0.22,1985-08-22,1,51.76,236.57,,
0.22,1985-08-23,1,51.3,236.57,,
0.22,1985-08-26,1,52.63,236.57,,
0.22,1985-08-27,1,53.04,236.57,,
0.22,1985-08-28,1,53.04,236.57,,
0.22,1985-08-29,1,51.76,236.57,,
0.22,1985-08-30,1,52.17,236.57,,
0.22,1985-09-03,1,51.3,236.57,,
0.22,1985-09-04,1,51.76,236.57,,
0.22,1985-09-05,1,51.76,236.57,,
0.22,1985-09-06,1,52.17,236.57,,
0.22,1985-09-09,1,53.04,236.57,,
0.23,1985-09-10,1,53.5,236.57,,
0.23,1985-09-11,1,53.91,236.57,,
0.24,1985-09-12,1,56.07,236.57,,
0.23,1985-09-13,1,54.78,236.57,,
0.22,1985-09-16,1,53.04,236.57,,
0.22,1985-09-17,1,53.04,236.57,,
0.24,1985-09-18,1,56.52,236.57,,
0.25,1985-09-19,1,59.13,236.57,,
0.25,1985-09-20,1,58.26,236.57,,
0.25,1985-09-23,1,58.68,236.57,,
0.24,1985-09-24,1,57.39,236.57,,
0.23,1985-09-25,1,55.23,236.57,,
0.23,1985-09-26,1,55.23,236.57,,
0.23,1985-09-27,1,55.23,236.57,,
0.23,1985-09-30,1,54.78,236.57,,
0.23,1985-10-01,1,54.78,236.57,,
0.23,1985-10-02,1,54.37,236.57,,
0.23,1985-10-03,1,53.91,236.57,,
0.22,1985-10-04,1,52.17,236.57,,
