date	close	down	downSize	recovery	redMark	val						
29-Jul-15	2108.57	0	208.6	1487	0	0						0
30-Jul-15	2108.63	0	208.68	1488	0	0						0
31-Jul-15	2103.84	0	208.45	1489	0	0						0
3-Aug-15	2098.04	0	208.22	1490	0	0						0
4-Aug-15	2093.32	0	208.73	1491	0	0						0
5-Aug-15	2099.84	0	209.73	1492	0	0						0
6-Aug-15	2083.56	0	206.42	1493	0	0						0
7-Aug-15	2077.57	0	206.05	1494	0	0						0
10-Aug-15	2104.18	0	209.25	1495	0	0						0
11-Aug-15	2084.07	0	207.01	1496	0	0						0
12-Aug-15	2086.05	0	206.26	1497	0	0						0
13-Aug-15	2083.39	0	207.17	1498	0	0						0
14-Aug-15	2091.54	0	208.25	1499	0	0						0
17-Aug-15	2102.44	0	210.61	1500	0	0						0
18-Aug-15	2096.92	0	212.04	1501	0	0						0
19-Aug-15	2079.61	1	9.6	53	1	2079.61						0
20-Aug-15	2035.73	1	9.6	53	1	2079.61						0
21-Aug-15	1970.89	1	9.6	53	1	2079.61						0
24-Aug-15	1893.21	1	9.6	53	1	2079.61						0
25-Aug-15	1867.61	1	9.6	53	1	2079.61						0
26-Aug-15	1940.51	1	9.6	53	1	2079.61						0
27-Aug-15	1987.66	1	9.6	53	1	2079.61						0
28-Aug-15	1988.87	1	9.6	53	1	2079.61						0
31-Aug-15	1972.18	1	9.6	53	1	2079.61						0
1-Sep-15	1913.85	1	9.6	53	1	2079.61						0
2-Sep-15	1948.86	1	9.6	53	1	2079.61						0
3-Sep-15	1951.13	1	9.6	53	1	2079.61						0
4-Sep-15	1921.22	1	9.6	53	1	2079.61						0
8-Sep-15	1969.41	1	9.6	53	1	2079.61						0
9-Sep-15	1942.04	1	9.6	53	1	2079.61						0
10-Sep-15	1952.29	1	9.6	53	1	2079.61						0
11-Sep-15	1961.05	1	9.6	53	1	2079.61						0
14-Sep-15	1953.03	1	9.6	53	1	2079.61						0
15-Sep-15	1978.09	1	9.6	53	1	2079.61						0
16-Sep-15	1995.31	1	9.6	53	1	2079.61						0
17-Sep-15	1990.2	1	9.6	53	1	2079.61						0
18-Sep-15	1958.03	1	9.6	53	1	2079.61						0
21-Sep-15	1966.97	1	9.6	53	1	2079.61						0
22-Sep-15	1942.74	1	9.6	53	1	2079.61						0
23-Sep-15	1938.76	1	9.6	53	1	2079.61						0
24-Sep-15	1932.24	1	9.6	53	1	2079.61						0
25-Sep-15	1931.34	1	9.6	53	1	2079.61						0
28-Sep-15	1881.77	1	9.6	53	1	2079.61						0
29-Sep-15	1884.09	1	9.6	53	1	2079.61						0
30-Sep-15	1920.03	1	9.6	53	1	2079.61						0
1-Oct-15	1923.82	1	9.6	53	1	2079.61						0
2-Oct-15	1951.36	1	9.6	53	1	2079.61						0
5-Oct-15	1987.05	1	9.6	53	1	2079.61						0
6-Oct-15	1979.92	1	9.6	53	1	2079.61						0
7-Oct-15	1995.83	1	9.6	53	1	2079.61						0
8-Oct-15	2013.43	1	9.6	53	1	2079.61						0
9-Oct-15	2014.89	1	9.6	53	1	2079.61						0
12-Oct-15	2017.46	1	9.6	53	1	2079.61						0
13-Oct-15	2003.69	1	9.6	53	1	2079.61						0
14-Oct-15	1994.24	1	9.6	53	1	2079.61						0
15-Oct-15	2023.86	1	9.6	53	1	2079.61						0
16-Oct-15	2033.11	1	9.6	53	1	2079.61						0
19-Oct-15	2033.66	1	9.6	53	1	2079.61						0
20-Oct-15	2030.77	1	9.6	53	1	2079.61						0
21-Oct-15	2018.94	1	9.6	53	1	2079.61						0
22-Oct-15	2052.51	1	9.6	53	1	2079.61						0
23-Oct-15	2075.15	1	9.6	53	1	2079.61						0
26-Oct-15	2071.18	1	9.6	53	1	2079.61						0
27-Oct-15	2065.89	1	9.6	53	1	2079.61						0
28-Oct-15	2090.35	1	9.6	53	1	2079.61						0
29-Oct-15	2089.41	1	9.6	53	1	2079.61						0
30-Oct-15	2079.36	1	9.6	53	0	0						0
2-Nov-15	2104.05	1	9.6	53	0	0						0
3-Nov-15	2109.79	1	9.6	53	0	0						0
4-Nov-15	2102.31	0	211.37	1556	0	0						0
5-Nov-15	2099.93	0	212.13	1557	0	0						0
6-Nov-15	2099.2	0	211.92	1558	0	0						0
9-Nov-15	2078.58	0	209.23	1559	0	0						0
10-Nov-15	2081.72	0	210.19	1560	0	0						0
11-Nov-15	2075	0	208.88	1561	0	0						0
12-Nov-15	2045.97	0	205.52	1562	0	0						0
13-Nov-15	2023.04	0	200.63	1563	0	0						0
16-Nov-15	2053.19	0	204.76	1564	0	0						0
17-Nov-15	2050.44	0	206.65	1565	0	0						0
18-Nov-15	2083.58	0	210.88	1566	0	0						0
19-Nov-15	2081.24	0	209.67	1567	0	0						0
20-Nov-15	2089.17	0	212.89	1568	0	0						0
23-Nov-15	2086.59	0	213.26	1569	0	0						0
24-Nov-15	2089.14	0	212.87	1570	0	0						0
25-Nov-15	2088.87	0	214.2	1571	0	0						0
27-Nov-15	2090.11	0	214.55	1572	0	0						0
30-Nov-15	2080.41	0	212.61	1573	0	0						0
1-Dec-15	2102.63	0	215.47	1574	0	0						0
2-Dec-15	2079.51	0	214.09	1575	0	0						0
3-Dec-15	2049.62	0	209.59	1576	0	0						0
4-Dec-15	2091.69	0	216.35	1577	0	0						0
7-Dec-15	2077.07	1	10.7	155	0	0						0
8-Dec-15	2063.59	1	10.7	155	0	0						0
9-Dec-15	2047.62	1	10.7	155	0	0						0
10-Dec-15	2052.23	1	10.7	155	0	0						0
11-Dec-15	2012.37	1	10.7	155	0	0						0
14-Dec-15	2021.94	1	10.7	155	0	0						0
15-Dec-15	2043.41	1	10.7	155	0	0						0
16-Dec-15	2073.07	1	10.7	155	0	0						0
17-Dec-15	2041.89	1	10.7	155	0	0						0
18-Dec-15	2005.55	1	10.7	155	0	0						0
21-Dec-15	2021.15	1	10.7	155	0	0						0
22-Dec-15	2038.97	1	10.7	155	0	0						0
23-Dec-15	2064.29	1	10.7	155	0	0						0
24-Dec-15	2060.99	1	10.7	155	0	0						0
28-Dec-15	2056.5	1	10.7	155	0	0						0
29-Dec-15	2078.36	1	10.7	155	0	0						0
30-Dec-15	2063.36	1	10.7	155	0	0						0
31-Dec-15	2043.94	1	10.7	155	0	0						0
4-Jan-16	2012.66	1	10.7	155	1	2063.95						2063.95
5-Jan-16	2016.71	1	10.7	155	1	2063.95						2063.95
6-Jan-16	1990.26	1	10.7	155	1	2063.95						2063.95
7-Jan-16	1943.09	1	10.7	155	1	2063.95						2063.95
8-Jan-16	1922.03	1	10.7	155	1	2063.95						2063.95
11-Jan-16	1923.67	1	10.7	155	1	2063.95						2063.95
12-Jan-16	1938.68	1	10.7	155	1	2063.95						2063.95
13-Jan-16	1890.28	1	10.7	155	1	2063.95						2063.95
14-Jan-16	1921.84	1	10.7	155	1	2063.95						2063.95
15-Jan-16	1880.33	1	10.7	155	1	2063.95						2063.95
19-Jan-16	1881.33	1	10.7	155	1	2063.95						2063.95
20-Jan-16	1859.33	1	10.7	155	1	2063.95						2063.95
21-Jan-16	1868.99	1	10.7	155	1	2063.95						2063.95
22-Jan-16	1906.9	1	10.7	155	1	2063.95						2063.95
25-Jan-16	1877.08	1	10.7	155	1	2063.95						2063.95
26-Jan-16	1903.63	1	10.7	155	1	2063.95						2063.95
27-Jan-16	1882.95	1	10.7	155	1	2063.95						2063.95
28-Jan-16	1893.36	1	10.7	155	1	2063.95						2063.95
29-Jan-16	1940.24	1	10.7	155	1	2063.95						2063.95
1-Feb-16	1939.38	1	10.7	155	1	2063.95						2063.95
2-Feb-16	1903.03	1	10.7	155	1	2063.95						2063.95
3-Feb-16	1912.53	1	10.7	155	1	2063.95						2063.95
4-Feb-16	1915.45	1	10.7	155	1	2063.95						2063.95
5-Feb-16	1880.05	1	10.7	155	1	2063.95						2063.95
8-Feb-16	1853.44	1	10.7	155	1	2063.95						2063.95
9-Feb-16	1852.21	1	10.7	155	1	2063.95						2063.95
10-Feb-16	1851.86	1	10.7	155	1	2063.95						2063.95
11-Feb-16	1829.08	1	10.7	155	1	2063.95						2063.95
12-Feb-16	1864.78	1	10.7	155	1	2063.95						2063.95
16-Feb-16	1895.58	1	10.7	155	1	2063.95						2063.95
17-Feb-16	1926.82	1	10.7	155	1	2063.95						2063.95
18-Feb-16	1917.83	1	10.7	155	1	2063.95						2063.95
19-Feb-16	1917.78	1	10.7	155	1	2063.95						2063.95
22-Feb-16	1945.5	1	10.7	155	1	2063.95						2063.95
23-Feb-16	1921.27	1	10.7	155	1	2063.95						2063.95
24-Feb-16	1929.8	1	10.7	155	1	2063.95						2063.95
25-Feb-16	1951.7	1	10.7	155	1	2063.95						2063.95
26-Feb-16	1948.05	1	10.7	155	1	2063.95						2063.95
29-Feb-16	1932.23	1	10.7	155	1	2063.95						2063.95
1-Mar-16	1978.35	1	10.7	155	1	2063.95						2063.95
2-Mar-16	1986.45	1	10.7	155	1	2063.95						2063.95
3-Mar-16	1993.4	1	10.7	155	1	2063.95						2063.95
4-Mar-16	1999.99	1	10.7	155	1	2063.95						2063.95
7-Mar-16	2001.76	1	10.7	155	1	2063.95						2063.95
8-Mar-16	1979.26	1	10.7	155	1	2063.95						2063.95
9-Mar-16	1989.26	1	10.7	155	1	2063.95						2063.95
10-Mar-16	1989.57	1	10.7	155	1	2063.95						2063.95
11-Mar-16	2022.19	1	10.7	155	1	2063.95						2063.95
14-Mar-16	2019.64	1	10.7	155	1	2063.95						2063.95
15-Mar-16	2015.93	1	10.7	155	1	2063.95						2063.95
16-Mar-16	2027.22	1	10.7	155	1	2063.95						2063.95
17-Mar-16	2040.59	1	10.7	155	1	2063.95						2063.95
18-Mar-16	2049.58	1	10.7	155	1	2063.95						2063.95
21-Mar-16	2051.6	1	10.7	155	1	2063.95						2063.95
22-Mar-16	2049.8	1	10.7	155	1	2063.95						2063.95
23-Mar-16	2036.71	1	10.7	155	1	2063.95						2063.95
24-Mar-16	2035.94	1	10.7	155	1	2063.95						2063.95
28-Mar-16	2037.05	1	10.7	155	1	2063.95						2063.95
29-Mar-16	2055.01	1	10.7	155	1	2063.95						2063.95
30-Mar-16	2063.95	1	10.7	155	1	2063.95						2063.95
31-Mar-16	2059.74	1	10.7	155	1	2063.95						2063.95
1-Apr-16	2072.78	1	10.7	155	0	0						0
4-Apr-16	2066.13	1	10.7	155	0	0						0
5-Apr-16	2045.17	1	10.7	155	0	0						0
6-Apr-16	2066.66	1	10.7	155	0	0						0
7-Apr-16	2041.91	1	10.7	155	0	0						0
8-Apr-16	2047.6	1	10.7	155	0	0						0
11-Apr-16	2041.99	1	10.7	155	0	0						0
12-Apr-16	2061.72	1	10.7	155	0	0						0
13-Apr-16	2082.42	1	10.7	155	0	0						0
14-Apr-16	2082.78	1	10.7	155	0	0						0
15-Apr-16	2080.73	1	10.7	155	0	0						0
18-Apr-16	2094.34	1	10.7	155	0	0						0
19-Apr-16	2100.8	1	10.7	155	0	0						0
20-Apr-16	2102.4	1	10.7	155	0	0						0
21-Apr-16	2091.48	1	10.7	155	0	0						0
22-Apr-16	2091.58	1	10.7	155	0	0						0
25-Apr-16	2087.79	1	10.7	155	0	0						0
26-Apr-16	2091.7	1	10.7	155	0	0						0
27-Apr-16	2095.15	1	10.7	155	0	0						0
28-Apr-16	2075.81	1	10.7	155	0	0						0
29-Apr-16	2065.3	1	10.7	155	0	0						0
2-May-16	2081.43	1	10.7	155	0	0						0
3-May-16	2063.37	1	10.7	155	0	0						0
4-May-16	2051.12	1	10.7	155	0	0						0
5-May-16	2050.63	1	10.7	155	0	0						0
6-May-16	2057.14	1	10.7	155	0	0						0
9-May-16	2058.69	1	10.7	155	0	0						0
10-May-16	2084.39	1	10.7	155	0	0						0
11-May-16	2064.46	1	10.7	155	0	0						0
12-May-16	2064.11	1	10.7	155	0	0						0
13-May-16	2046.61	1	10.7	155	0	0						0
16-May-16	2066.66	1	10.7	155	0	0						0
17-May-16	2047.21	1	10.7	155	0	0						0
18-May-16	2047.63	1	10.7	155	0	0						0
19-May-16	2040.04	1	10.7	155	0	0						0
20-May-16	2052.32	1	10.7	155	0	0						0
23-May-16	2048.04	1	10.7	155	0	0						0
24-May-16	2076.06	1	10.7	155	0	0						0
25-May-16	2090.54	1	10.7	155	0	0						0
26-May-16	2090.1	1	10.7	155	0	0						0
27-May-16	2099.06	1	10.7	155	0	0						0
31-May-16	2096.95	1	10.7	155	0	0						0
1-Jun-16	2099.33	1	10.7	155	0	0						0
2-Jun-16	2105.26	1	10.7	155	0	0						0
3-Jun-16	2099.13	1	10.7	155	0	0						0
6-Jun-16	2109.41	1	10.7	155	0	0						0
7-Jun-16	2112.13	1	10.7	155	0	0						0
8-Jun-16	2119.12	1	10.7	155	0	0						0
9-Jun-16	2115.48	1	10.7	155	0	0						0
10-Jun-16	2096.07	1	10.7	155	0	0						0
13-Jun-16	2079.06	1	10.7	155	0	0						0
14-Jun-16	2075.32	1	10.7	155	0	0						0
15-Jun-16	2071.5	1	10.7	155	0	0						0
16-Jun-16	2077.99	1	10.7	155	0	0						0
17-Jun-16	2071.22	1	10.7	155	0	0						0
20-Jun-16	2083.25	1	10.7	155	0	0						0
21-Jun-16	2088.9	1	10.7	155	0	0						0
22-Jun-16	2085.45	1	10.7	155	0	0						0
23-Jun-16	2113.32	1	10.7	155	0	0						0
24-Jun-16	2037.41	1	10.7	155	0	0						0
27-Jun-16	2000.54	1	10.7	155	0	0						0
28-Jun-16	2036.09	1	10.7	155	0	0						0
29-Jun-16	2036.09	1	10.7	155	0	0						0
30-Jun-16	2098.86	1	10.7	155	0	0						0
1-Jul-16	2102.95	1	10.7	155	0	0						0
5-Jul-16	2088.55	1	10.7	155	0	0						0
6-Jul-16	2099.73	1	10.7	155	0	0						0
7-Jul-16	2097.9	1	10.7	155	0	0						0
8-Jul-16	2129.9	1	10.7	155	0	0						0
11-Jul-16	2137.16	1	10.7	155	0	0						0
12-Jul-16	2152.14	1	10.7	155	0	0						0
13-Jul-16	2152.43	1	10.7	155	0	0						0
14-Jul-16	2163.75	1	10.7	155	0	0						0
15-Jul-16	2161.74	1	10.7	155	0	0						0
18-Jul-16	2166.89	1	10.7	155	0	0						0
19-Jul-16	2163.78	1	10.7	155	0	0						0
20-Jul-16	2173.02	1	10.7	155	0	0						0
21-Jul-16	2165.17	0	215.54		0	0						0
22-Jul-16	2175.03	0	217.44	1735	0	0						0
25-Jul-16	2168.48	0	216.24	1736	0	0						0
26-Jul-16	2169.18	0	217.36	1737	0	0						0
27-Jul-16	2166.58	0	216.29	1738	0	0						0
28-Jul-16	2170.06	0	216.8	1739	0	0						0
29-Jul-16	2173.6	0	216.98	1740	0	0						0
1-Aug-16	2170.84	0	217.49	1741	0	0						0
2-Aug-16	2157.03	0	214.97	1742	0	0						0
3-Aug-16	2163.79	0	215.21	1743	0	0						0
4-Aug-16	2164.25	0	214.42	1744	0	0						0
5-Aug-16	2182.87	0	216.51	1745	0	0						0
8-Aug-16	2180.89	0	215.47	1746	0	0						0
9-Aug-16	2181.74	0	215.63	1747	0	0						0
10-Aug-16	2175.49	0	215.88	1748	0	0						0
11-Aug-16	2185.79	0	217.13	1749	0	0						0
12-Aug-16	2184.05	0	216.89	1750	0	0						0
15-Aug-16	2190.15	0	217.66	1751	0	0						0
16-Aug-16	2178.15	0	216.52	1752	0	0						0
17-Aug-16	2182.22	0	217.47	1753	0	0						0
18-Aug-16	2187.02	0	217.38	1754	0	0						0
19-Aug-16	2183.87	0	218.68	1755	0	0						0
22-Aug-16	2182.64	0	219.69	1756	0	0						0
23-Aug-16	2186.9	0	219.81	1757	0	0						0
24-Aug-16	2175.44	0	218.66	1758	0	0						0
25-Aug-16	2172.47	0	218.53	1759	0	0						0
26-Aug-16	2169.04	0	217.89	1760	0	0						0
29-Aug-16	2180.38	0	219.09	1761	0	0						0
30-Aug-16	2176.12	0	217.99	1762	0	0						0
31-Aug-16	2170.95	0	217.46	1763	0	0						0
1-Sep-16	2170.86	0	217.83	1764	0	0						0
2-Sep-16	2179.98	0	219.57	1765	0	0						0
6-Sep-16	2186.48	0	218.99	1766	0	0						0
7-Sep-16	2186.16	0	218.41	1767	0	0						0
8-Sep-16	2181.3	0	215.6	1768	0	0						0
9-Sep-16	2127.81	0	208.8	1769	0	0						0
12-Sep-16	2159.04	0	211.88	1770	0	0						0
13-Sep-16	2127.02	0	208.91	1771	0	0						0
14-Sep-16	2125.77	0	208.21	1772	0	0						0
15-Sep-16	2147.26	0	210.49	1773	0	0						0
16-Sep-16	2139.16	0	209.38	1774	0	0						0
19-Sep-16	2139.12	0	209.54	1775	0	0						0
20-Sep-16	2139.76	0	210.37	1776	0	0						0
21-Sep-16	2163.12	0	212.41	1777	0	0						0
22-Sep-16	2177.18	0	214.65	1778	0	0						0
23-Sep-16	2164.69	0	213.52	1779	0	0						0
26-Sep-16	2146.1	0	211.47	1780	0	0						0
27-Sep-16	2159.93	0	213.32	1781	0	0						0
28-Sep-16	2171.37	0	213.78	1782	0	0						0
29-Sep-16	2151.13	0	210.85	1783	0	0						0
30-Sep-16	2168.27	0	213.08	1784	0	0						0
3-Oct-16	2161.2	0	212.67	1785	0	0						0
4-Oct-16	2150.49	0	211.05	1786	0	0						0
5-Oct-16	2159.73	0	211.42	1787	0	0						0
6-Oct-16	2160.77	0	212.88	1788	0	0						0
7-Oct-16	2153.74	0	210.5	1789	0	0						0
10-Oct-16	2163.66	0	211.86	1790	0	0						0
11-Oct-16	2136.73	0	209.38	1791	0	0						0
12-Oct-16	2139.18	0	210.35	1792	0	0						0
13-Oct-16	2132.55	0	209.8	1793	0	0						0
14-Oct-16	2132.98	0	209.93	1794	0	0						0
17-Oct-16	2126.5	0	208.65	1795	0	0						0
18-Oct-16	2139.6	0	210.14	1796	0	0						0
19-Oct-16	2144.29	0	211.24	1797	0	0						0
20-Oct-16	2141.34	0	211.92	1798	0	0						0
21-Oct-16	2141.16	0	211.59	1799	0	0						0
24-Oct-16	2151.33	0	212.66	1800	0	0						0
25-Oct-16	2143.16	0	209.49	1801	0	0						0
26-Oct-16	2139.43	0	207.89	1802	0	0						0
27-Oct-16	2133.04	0	207.82	1803	0	0						0
28-Oct-16	2126.41	0	206.63	1804	0	0						0
31-Oct-16	2126.15	0	207.46	1805	0	0						0
1-Nov-16	2111.72	0	205.51	1806	0	0						0
2-Nov-16	2097.94	0	205.39	1807	0	0						0
3-Nov-16	2088.66	0	203.66	1808	0	0						0
4-Nov-16	2085.18	0	203.74	1809	0	0						0
7-Nov-16	2131.52	0	209.43	1810	0	0						0
8-Nov-16	2139.56	0	208.92	1811	0	0						0
9-Nov-16	2163.26	0	211.78	1812	0	0						0
10-Nov-16	2167.48	0	213.58	1813	0	0						0
11-Nov-16	2164.45	0	214.29	1814	0	0						0
14-Nov-16	2164.2	0	215.29	1815	0	0						0
15-Nov-16	2180.39	0	215.92	1816	0	0						0
16-Nov-16	2176.94	0	216.33	1817	0	0						0
17-Nov-16	2187.12	0	217.02	1818	0	0						0
18-Nov-16	2181.9	0	216.75	1819	0	0						0
21-Nov-16	2198.18	0	216.1	1820	0	0						0
22-Nov-16	2202.94	0	217.33	1821	0	0						0
23-Nov-16	2204.72	0	217.79	1822	0	0						0
25-Nov-16	2213.35	0	218.85	1823	0	0						0
28-Nov-16	2201.72	0	217.25	1824	0	0						0
29-Nov-16	2204.66	0	218.16	1825	0	0						0
30-Nov-16	2198.81	0	216.43	1826	0	0						0
1-Dec-16	2191.08	0	216.17	1827	0	0						0
2-Dec-16	2191.95	0	216.72	1828	0	0						0
5-Dec-16	2204.71	0	217.57	1829	0	0						0
6-Dec-16	2212.23	0	218.18	1830	0	0						0
7-Dec-16	2241.35	0	222.42	1831	0	0						0
8-Dec-16	2246.19	0	222.91	1832	0	0						0
9-Dec-16	2259.53	0	224.6	1833	0	0						0
12-Dec-16	2256.96	0	223.45	1834	0	0						0
13-Dec-16	2271.72	0	225.44	1835	0	0						0
14-Dec-16	2253.28	0	224.14	1836	0	0						0
15-Dec-16	2262.03	0	225.99	1837	0	0						0
16-Dec-16	2258.07	0	225.61	1838	0	0						0
19-Dec-16	2262.53	0	225.59	1839	0	0						0
20-Dec-16	2270.76	0	226.38	1840	0	0						0
21-Dec-16	2265.18	0	225.73	1841	0	0						0
22-Dec-16	2260.96	0	225.24	1842	0	0						0
23-Dec-16	2263.79	0	225.66	1843	0	0						0
27-Dec-16	2268.88	0	226.02	1844	0	0						0
28-Dec-16	2249.92	0	223.4	1845	0	0						0
29-Dec-16	2249.26	0	223.57	1846	0	0						0
30-Dec-16	2238.83	0	221.94	1847	0	0						0
3-Jan-17	2257.83	0	223.99	1848	0	0						0
4-Jan-17	2270.75	0	226.28	1849	0	0						0
5-Jan-17	2269	0	225.72	1850	0	0						0
6-Jan-17	2276.98	0	227.11	1851	0	0						0
9-Jan-17	2268.9	0	226.69	1852	0	0						0
10-Jan-17	2268.9	0	227.52	1853	0	0						0
11-Jan-17	2275.32	0	229.25	1854	0	0						0
12-Jan-17	2270.44	0	228.43	1855	0	0						0
13-Jan-17	2274.64	0	229.13	1856	0	0						0
17-Jan-17	2267.89	0	228.6	1857	0	0						0
18-Jan-17	2271.89	0	229.27	1858	0	0						0
19-Jan-17	2263.69	0	227.66	1859	0	0						0
20-Jan-17	2271.31	0	228.25	1860	0	0						0
23-Jan-17	2265.2	0	227.25	1861	0	0						0
24-Jan-17	2280.07	0	229.84	1862	0	0						0
25-Jan-17	2298.37	0	231.32	1863	0	0						0
26-Jan-17	2296.68	0	232.81	1864	0	0						0
27-Jan-17	2294.69	0	233.05	1865	0	0						0
30-Jan-17	2280.9	0	232.23	1866	0	0						0
31-Jan-17	2278.87	0	233.11	1867	0	0						0
1-Feb-17	2279.55	0	232.29	1868	0	0						0
2-Feb-17	2280.85	0	231.85	1869	0	0						0
3-Feb-17	2297.42	0	234.17	1870	0	0						0
6-Feb-17	2292.56	0	232.76	1871	0	0						0
7-Feb-17	2293.08	0	232.76	1872	0	0						0
8-Feb-17	2294.67	0	232.95	1873	0	0						0
9-Feb-17	2307.87	0	236.15	1874	0	0						0
10-Feb-17	2316.1	0	237.37	1875	0	0						0
13-Feb-17	2328.25	0	238.79	1876	0	0						0
14-Feb-17	2337.58	0	239.81	1877	0	0						0
15-Feb-17	2349.25	0	242.42	1878	0	0						0
16-Feb-17	2347.22	0	241.79	1879	0	0						0
17-Feb-17	2351.16	0	242.1	1880	0	0						0
21-Feb-17	2365.38	0	242.88	1881	0	0						0
22-Feb-17	2362.82	0	243.13	1882	0	0						0
23-Feb-17	2363.81	0	242.08	1883	0	0						0
24-Feb-17	2367.34	0	243.56	1884	0	0						0
27-Feb-17	2369.75	0	242.61	1885	0	0						0
28-Feb-17	2363.64	0	241.13	1886	0	0						0
1-Mar-17	2395.96	0	245.14	1887	0	0						0
2-Mar-17	2381.92	0	243.04	1888	0	0						0
3-Mar-17	2383.12	0	243.32	1889	0	0						0
6-Mar-17	2375.31	0	241.68	1890	0	0						0
7-Mar-17	2368.39	0	240.72	1891	0	0						0
8-Mar-17	2362.98	0	240.74	1892	0	0						0
9-Mar-17	2364.87	0	240.78	1893	0	0						0
10-Mar-17	2372.6	0	242.42	1894	0	0						0
13-Mar-17	2373.47	0	242.67	1895	0	0						0
14-Mar-17	2365.45	0	241.13	1896	0	0						0
15-Mar-17	2385.26	0	244.51	1897	0	0						0
16-Mar-17	2381.38	0	243.39	1898	0	0						0
17-Mar-17	2378.25	0	244.59	1899	0	0						0
20-Mar-17	2373.47	0	243.68	1900	0	0						0
21-Mar-17	2344.02	0	240.8	1901	0	0						0
22-Mar-17	2348.45	0	241.8	1902	0	0						0
23-Mar-17	2345.96	0	242.03	1903	0	0						0
24-Mar-17	2343.98	0	241.89	1904	0	0						0
27-Mar-17	2341.59	0	241.58	1905	0	0						0
28-Mar-17	2358.57	0	243.75	1906	0	0						0
29-Mar-17	2361.13	0	243.19	1907	0	0						0
30-Mar-17	2368.06	0	244.13	1908	0	0						0
31-Mar-17	2362.72	0	243.87	1909	0	0						0
3-Apr-17	2358.84	0	243.29	1910	0	0						0
4-Apr-17	2360.16	0	242.28	1911	0	0						0
5-Apr-17	2352.95	0	241.68	1912	0	0						0
6-Apr-17	2357.49	0	242.46	1913	0	0						0
7-Apr-17	2355.54	0	242.41	1914	0	0						0
10-Apr-17	2357.16	0	243.07	1915	0	0						0
11-Apr-17	2353.78	0	243.02	1916	0	0						0
12-Apr-17	2344.93	0	241.73	1917	0	0						0
13-Apr-17	2328.95	0	240.25	1918	0	0						0
17-Apr-17	2349.01	0	243.13	1919	0	0						0
18-Apr-17	2342.19	0	243.14	1920	0	0						0
19-Apr-17	2338.17	0	243.24	1921	0	0						0
20-Apr-17	2355.84	0	246.08	1922	0	0						0
21-Apr-17	2348.69	0	246.58	1923	0	0						0
24-Apr-17	2374.15	0	249.36	1924	0	0						0
25-Apr-17	2388.61	0	251.28	1925	0	0						0
26-Apr-17	2387.45	0	251.33	1926	0	0						0
27-Apr-17	2388.77	0	251.59	1927	0	0						0
28-Apr-17	2384.2	0	250.75	1928	0	0						0
