price,date,split_ratio,tri,shares_owned,dividend_value,
0.78,5/11/1983,1,185.63,236.57,,
0.78,5/12/1983,1,183.93,236.57,,
0.78,5/13/1983,1,184.77,236.57,,
0.76,5/16/1983,1,180,236.57,,
0.76,5/17/1983,1,180.45,236.57,,
0.77,5/18/1983,1,182.61,236.57,,
0.8,5/19/1983,1,188.28,236.57,,
0.84,5/20/1983,1,197.81,236.57,,
0.85,5/23/1983,1,200,236.57,,
0.89,5/24/1983,1,210.43,236.57,,
0.88,5/25/1983,1,208.7,236.57,,
0.87,5/26/1983,1,206.54,236.57,,
0.87,5/27/1983,1,206.54,236.57,,
0.85,5/31/1983,1,200.87,236.57,,
0.85,6/1/1983,1,202.19,236.57,,
0.86,6/2/1983,1,203.48,236.57,,
0.9,6/3/1983,1,213.46,236.57,,
0.92,6/6/1983,1,218.26,236.57,,
0.89,6/7/1983,1,210.89,236.57,,
0.88,6/8/1983,1,208.28,236.57,,
0.87,6/9/1983,1,206.96,236.57,,
0.87,6/10/1983,1,206.09,236.57,,
0.84,6/13/1983,1,199.13,236.57,,
0.82,6/14/1983,1,194.78,236.57,,
0.8,6/15/1983,1,189.11,236.57,,
0.84,6/16/1983,1,199.13,236.57,,
0.83,6/17/1983,1,195.2,236.57,,
0.78,6/20/1983,1,185.63,236.57,,
0.79,6/21/1983,1,186.96,236.57,,
0.81,6/22/1983,1,192.63,236.57,,
0.79,6/23/1983,1,186.54,236.57,,
0.78,6/24/1983,1,185.22,236.57,,
0.74,6/27/1983,1,175.2,236.57,,
0.69,6/28/1983,1,163.03,236.57,,
0.72,6/29/1983,1,170.85,236.57,,
0.72,6/30/1983,1,170.02,236.57,,
0.72,7/1/1983,1,171.3,236.57,,
0.69,7/5/1983,1,164.35,236.57,,
0.7,7/6/1983,1,164.77,236.57,,
0.69,7/7/1983,1,162.61,236.57,,
0.68,7/8/1983,1,160.87,236.57,,
0.7,7/11/1983,1,165.22,236.57,,
0.68,7/12/1983,1,161.29,236.57,,
0.68,7/13/1983,1,160.42,236.57,,
0.68,7/14/1983,1,160,236.57,,
0.65,7/15/1983,1,154.33,236.57,,
0.65,7/18/1983,1,153.91,236.57,,
0.64,7/19/1983,1,152.17,236.57,,
0.61,7/20/1983,1,143.48,236.57,,
0.64,7/21/1983,1,150.85,236.57,,
0.64,7/22/1983,1,152.17,236.57,,
0.63,7/25/1983,1,150.02,236.57,,
0.58,7/26/1983,1,136.07,236.57,,
0.53,7/27/1983,1,126.09,236.57,,
0.5,7/28/1983,1,118.26,236.57,,
0.51,7/29/1983,1,121.32,236.57,,
0.51,8/1/1983,1,120,236.57,,
0.51,8/2/1983,1,119.58,236.57,,
0.51,8/3/1983,1,121.32,236.57,,
0.49,8/4/1983,1,115.65,236.57,,
0.5,8/5/1983,1,117.81,236.57,,
0.5,8/8/1983,1,118.26,236.57,,
0.51,8/9/1983,1,119.58,236.57,,
0.5,8/10/1983,1,119.13,236.57,,
0.5,8/11/1983,1,117.39,236.57,,
0.49,8/12/1983,1,116.52,236.57,,
0.51,8/15/1983,1,119.58,236.57,,
0.5,8/16/1983,1,117.81,236.57,,
0.49,8/17/1983,1,115.23,236.57,,
0.49,8/18/1983,1,116.52,236.57,,
0.5,8/19/1983,1,117.39,236.57,,
0.49,8/22/1983,1,116.97,236.57,,
0.47,8/23/1983,1,110.89,236.57,,
0.44,8/24/1983,1,105.22,236.57,,
0.45,8/25/1983,1,106.09,236.57,,
0.45,8/26/1983,1,107.41,236.57,,
0.46,8/29/1983,1,108.7,236.57,,
0.48,8/30/1983,1,114.33,236.57,,
0.55,8/31/1983,1,129.57,236.57,,
0.53,9/1/1983,1,126.5,236.57,,
0.56,9/2/1983,1,132.17,236.57,,
0.58,9/6/1983,1,136.94,236.57,,
0.51,9/7/1983,1,120.42,236.57,,
0.47,9/8/1983,1,110.43,236.57,,
0.45,9/9/1983,1,106.54,236.57,,
0.45,9/12/1983,1,106.54,236.57,,
0.47,9/13/1983,1,111.3,236.57,,
0.46,9/14/1983,1,109.98,236.57,,
0.44,9/15/1983,1,104.8,236.57,,
0.43,9/16/1983,1,102.16,236.57,,
0.47,9/19/1983,1,111.3,236.57,,
0.47,9/20/1983,1,111.72,236.57,,
0.46,9/21/1983,1,109.57,236.57,,
0.48,9/22/1983,1,113.04,236.57,,
0.37,9/26/1983,1,86.54,236.57,,
0.35,9/27/1983,1,81.74,236.57,,
0.34,9/28/1983,1,79.55,236.57,,
0.33,9/29/1983,1,79.13,236.57,,
0.34,9/30/1983,1,80.45,236.57,,
0.34,10/3/1983,1,80.45,236.57,,
0.34,10/4/1983,1,79.55,236.57,,
0.33,10/5/1983,1,78.26,236.57,,
0.33,10/6/1983,1,77.39,236.57,,
0.3,10/7/1983,1,70.89,236.57,,
0.29,10/10/1983,1,68.7,236.57,,
0.28,10/11/1983,1,67.37,236.57,,
0.31,10/12/1983,1,73.46,236.57,,
0.34,10/13/1983,1,80,236.57,,
0.33,10/14/1983,1,79.13,236.57,,
0.31,10/17/1983,1,73.04,236.57,,
0.28,10/18/1983,1,67.37,236.57,,
0.32,10/19/1983,1,74.78,236.57,,
0.3,10/20/1983,1,70.89,236.57,,
0.29,10/21/1983,1,69.11,236.57,,
0.31,10/24/1983,1,73.46,236.57,,
0.31,10/25/1983,1,73.91,236.57,,
0.3,10/26/1983,1,70.02,236.57,,
0.31,10/27/1983,1,73.46,236.57,,
0.31,10/28/1983,1,72.63,236.57,,
0.33,10/31/1983,1,78.71,236.57,,
0.34,11/1/1983,1,80,236.57,,
0.35,11/2/1983,1,81.74,236.57,,
0.32,11/3/1983,1,76.07,236.57,,
0.31,11/4/1983,1,73.46,236.57,,
0.31,11/7/1983,1,73.04,236.57,,
0.26,11/8/1983,1,62.19,236.57,,
0.28,11/9/1983,1,66.96,236.57,,
0.29,11/10/1983,1,68.28,236.57,,
0.29,11/11/1983,1,69.57,236.57,,
0.29,11/14/1983,1,68.7,236.57,,
0.29,11/15/1983,1,68.7,236.57,,
0.29,11/16/1983,1,69.57,236.57,,
0.3,11/17/1983,1,71.3,236.57,,
0.3,11/18/1983,1,71.72,236.57,,
0.32,11/21/1983,1,74.78,236.57,,
0.32,11/22/1983,1,74.78,236.57,,
0.3,11/23/1983,1,70.89,236.57,,
0.3,11/25/1983,1,71.3,236.57,,
0.31,11/28/1983,1,73.04,236.57,,
0.31,11/29/1983,1,72.17,236.57,,
0.3,11/30/1983,1,70.89,236.57,,
0.3,12/1/1983,1,70.43,236.57,,
0.29,12/2/1983,1,69.11,236.57,,
0.3,12/5/1983,1,70.89,236.57,,
0.3,12/6/1983,1,71.3,236.57,,
0.31,12/7/1983,1,73.04,236.57,,
0.32,12/8/1983,1,74.78,236.57,,
0.32,12/9/1983,1,75.2,236.57,,
0.32,12/12/1983,1,74.78,236.57,,
0.33,12/13/1983,1,78.26,236.57,,
0.34,12/14/1983,1,81.29,236.57,,
0.36,12/15/1983,1,84.8,236.57,,
0.36,12/16/1983,1,86.09,236.57,,
0.35,12/19/1983,1,83.48,236.57,,
0.34,12/20/1983,1,81.29,236.57,,
0.36,12/21/1983,1,84.35,236.57,,
0.36,12/22/1983,1,86.09,236.57,,
0.36,12/23/1983,1,85.63,236.57,,
0.36,12/27/1983,1,86.09,236.57,,
0.37,12/28/1983,1,86.96,236.57,,
0.36,12/29/1983,1,84.8,236.57,,
0.36,12/30/1983,1,84.8,236.57,,
0.38,1/3/1984,1,89.15,236.57,,
0.41,1/4/1984,1,96.97,236.57,,
0.42,1/5/1984,1,98.26,236.57,,
0.41,1/6/1984,1,96.52,236.57,,
0.39,1/9/1984,1,91.3,236.57,,
0.41,1/10/1984,1,96.07,236.57,,
0.41,1/11/1984,1,97.39,236.57,,
0.41,1/12/1984,1,96.97,236.57,,
0.4,1/13/1984,1,94.78,236.57,,
0.41,1/16/1984,1,96.97,236.57,,
0.42,1/17/1984,1,99.55,236.57,,
0.42,1/18/1984,1,100,236.57,,
0.43,1/19/1984,1,100.87,236.57,,
0.42,1/20/1984,1,99.55,236.57,,
0.42,1/23/1984,1,100.42,236.57,,
0.4,1/24/1984,1,94.78,236.57,,
0.4,1/25/1984,1,93.91,236.57,,
0.41,1/26/1984,1,96.07,236.57,,
0.38,1/27/1984,1,90.89,236.57,,
0.36,1/30/1984,1,86.09,236.57,,
0.36,1/31/1984,1,86.09,236.57,,
0.36,2/1/1984,1,85.63,236.57,,
0.37,2/2/1984,1,86.54,236.57,,
0.36,2/3/1984,1,85.22,236.57,,
0.34,2/6/1984,1,80.87,236.57,,
0.35,2/7/1984,1,83.9,236.57,,
0.34,2/8/1984,1,80.87,236.57,,
0.35,2/9/1984,1,82.19,236.57,,
0.36,2/10/1984,1,84.8,236.57,,
0.36,2/13/1984,1,84.35,236.57,,
0.38,2/14/1984,1,89.15,236.57,,
0.37,2/15/1984,1,87.37,236.57,,
0.37,2/16/1984,1,88.24,236.57,,
0.37,2/17/1984,1,86.96,236.57,,
0.38,2/21/1984,1,90.89,236.57,,
0.4,2/22/1984,1,95.23,236.57,,
0.4,2/23/1984,1,93.46,236.57,,
0.4,2/24/1984,1,94.37,236.57,,
0.4,2/27/1984,1,93.91,236.57,,
0.37,2/28/1984,1,88.7,236.57,,
0.39,2/29/1984,1,91.3,236.57,,
0.4,3/1/1984,1,93.91,236.57,,
0.4,3/2/1984,1,94.78,236.57,,
0.39,3/5/1984,1,93.04,236.57,,
0.38,3/6/1984,1,89.57,236.57,,
0.39,3/7/1984,1,92.17,236.57,,
0.4,3/8/1984,1,93.46,236.57,,
0.39,3/9/1984,1,91.72,236.57,,
0.4,3/12/1984,1,95.23,236.57,,
0.4,3/13/1984,1,93.91,236.57,,
0.39,3/14/1984,1,92.63,236.57,,
0.39,3/15/1984,1,93.04,236.57,,
0.39,3/16/1984,1,92.63,236.57,,
0.39,3/19/1984,1,91.3,236.57,,
0.38,3/20/1984,1,90.43,236.57,,
0.38,3/21/1984,1,90.43,236.57,,
0.37,3/22/1984,1,88.7,236.57,,
0.37,3/23/1984,1,88.7,236.57,,
0.38,3/26/1984,1,89.57,236.57,,
0.37,3/27/1984,1,86.96,236.57,,
0.37,3/28/1984,1,88.7,236.57,,
0.37,3/29/1984,1,88.24,236.57,,
0.36,3/30/1984,1,86.09,236.57,,
0.37,4/2/1984,1,86.54,236.57,,
0.37,4/3/1984,1,86.96,236.57,,
0.36,4/4/1984,1,85.22,236.57,,
0.35,4/5/1984,1,83.9,236.57,,
0.35,4/6/1984,1,81.74,236.57,,
0.35,4/9/1984,1,81.74,236.57,,
0.36,4/10/1984,1,86.09,236.57,,
0.36,4/11/1984,1,85.22,236.57,,
0.38,4/12/1984,1,89.57,236.57,,
0.38,4/13/1984,1,89.57,236.57,,
0.39,4/16/1984,1,91.3,236.57,,
0.4,4/17/1984,1,95.65,236.57,,
0.41,4/18/1984,1,97.39,236.57,,
0.42,4/19/1984,1,98.26,236.57,,
0.42,4/23/1984,1,98.71,236.57,,
0.41,4/24/1984,1,96.97,236.57,,
0.41,4/25/1984,1,96.07,236.57,,
0.44,4/26/1984,1,103.48,236.57,,
0.44,4/27/1984,1,104.8,236.57,,
0.46,4/30/1984,1,109.15,236.57,,
0.49,5/1/1984,1,115.65,236.57,,
0.49,5/2/1984,1,114.78,236.57,,
0.46,5/3/1984,1,109.98,236.57,,
0.44,5/4/1984,1,104.8,236.57,,
0.46,5/7/1984,1,108.24,236.57,,
0.48,5/8/1984,1,114.33,236.57,,
0.49,5/9/1984,1,115.23,236.57,,
0.49,5/10/1984,1,115.23,236.57,,
0.47,5/11/1984,1,112.17,236.57,,
0.46,5/14/1984,1,109.98,236.57,,
0.47,5/15/1984,1,110.89,236.57,,
0.45,5/16/1984,1,106.09,236.57,,
0.43,5/17/1984,1,101.32,236.57,,
0.44,5/18/1984,1,103.48,236.57,,
0.47,5/21/1984,1,110.89,236.57,,
0.45,5/22/1984,1,107.41,236.57,,
0.44,5/23/1984,1,105.22,236.57,,
0.43,5/24/1984,1,102.16,236.57,,
0.43,5/25/1984,1,102.61,236.57,,
0.43,5/29/1984,1,102.16,236.57,,
0.43,5/30/1984,1,100.87,236.57,,
0.43,5/31/1984,1,102.16,236.57,,
0.45,6/1/1984,1,105.63,236.57,,
0.44,6/4/1984,1,103.06,236.57,,
0.41,6/5/1984,1,96.97,236.57,,
0.43,6/6/1984,1,100.87,236.57,,
0.42,6/7/1984,1,100,236.57,,
0.42,6/8/1984,1,99.55,236.57,,
0.42,6/11/1984,1,99.55,236.57,,
0.43,6/12/1984,1,101.32,236.57,,
0.44,6/13/1984,1,103.48,236.57,,
0.42,6/14/1984,1,100.42,236.57,,
0.43,6/15/1984,1,100.87,236.57,,
0.44,6/18/1984,1,103.06,236.57,,
0.43,6/19/1984,1,102.16,236.57,,
0.44,6/20/1984,1,105.22,236.57,,
0.43,6/21/1984,1,100.87,236.57,,
0.42,6/22/1984,1,99.55,236.57,,
0.4,6/25/1984,1,94.78,236.57,,
0.38,6/26/1984,1,90.43,236.57,,
0.37,6/27/1984,1,87.83,236.57,,
0.39,6/28/1984,1,91.72,236.57,,
0.39,6/29/1984,1,92.17,236.57,,
0.38,7/2/1984,1,89.15,236.57,,
0.37,7/3/1984,1,87.83,236.57,,
0.36,7/5/1984,1,86.09,236.57,,
0.37,7/6/1984,1,87.37,236.57,,
0.39,7/9/1984,1,91.3,236.57,,
0.4,7/10/1984,1,93.46,236.57,,
0.39,7/11/1984,1,92.17,236.57,,
0.39,7/12/1984,1,92.63,236.57,,
0.39,7/13/1984,1,91.72,236.57,,
0.38,7/16/1984,1,89.57,236.57,,
0.38,7/17/1984,1,89.57,236.57,,
0.37,7/18/1984,1,88.24,236.57,,
0.37,7/19/1984,1,88.24,236.57,,
0.37,7/20/1984,1,88.24,236.57,,
0.37,7/23/1984,1,87.37,236.57,,
0.39,7/24/1984,1,92.63,236.57,,
0.39,7/25/1984,1,93.04,236.57,,
0.4,7/26/1984,1,94.78,236.57,,
0.4,7/27/1984,1,94.37,236.57,,
0.37,7/30/1984,1,88.7,236.57,,
0.37,7/31/1984,1,88.7,236.57,,
0.37,8/1/1984,1,86.96,236.57,,
0.35,8/2/1984,1,83.9,236.57,,
0.4,8/3/1984,1,95.23,236.57,,
0.43,8/6/1984,1,101.74,236.57,,
0.44,8/7/1984,1,103.06,236.57,,
0.42,8/8/1984,1,99.13,236.57,,
0.44,8/9/1984,1,103.48,236.57,,
0.42,8/10/1984,1,99.13,236.57,,
0.44,8/13/1984,1,104.35,236.57,,
0.42,8/14/1984,1,100.42,236.57,,
0.41,8/15/1984,1,96.97,236.57,,
0.41,8/16/1984,1,97.81,236.57,,
0.4,8/17/1984,1,95.65,236.57,,
0.4,8/20/1984,1,95.23,236.57,,
0.42,8/21/1984,1,99.13,236.57,,
0.41,8/22/1984,1,97.39,236.57,,
0.41,8/23/1984,1,97.81,236.57,,
0.41,8/24/1984,1,97.81,236.57,,
0.41,8/27/1984,1,96.97,236.57,,
0.42,8/28/1984,1,98.26,236.57,,
0.4,8/29/1984,1,95.65,236.57,,
0.4,8/30/1984,1,93.91,236.57,,
0.39,8/31/1984,1,92.17,236.57,,
0.39,9/4/1984,1,91.3,236.57,,
0.39,9/5/1984,1,91.3,236.57,,
0.39,9/6/1984,1,92.17,236.57,,
0.39,9/7/1984,1,92.17,236.57,,
0.39,9/10/1984,1,91.72,236.57,,
0.4,9/11/1984,1,93.46,236.57,,
0.38,9/12/1984,1,90.85,236.57,,
0.4,9/13/1984,1,95.65,236.57,,
0.41,9/14/1984,1,96.94,236.57,,
0.42,9/17/1984,1,99.55,236.57,,
0.41,9/18/1984,1,96.07,236.57,,
0.4,9/19/1984,1,93.91,236.57,,
0.4,9/20/1984,1,94.33,236.57,,
0.4,9/21/1984,1,93.46,236.57,,
0.39,9/24/1984,1,92.59,236.57,,
0.38,9/25/1984,1,90.85,236.57,,
0.38,9/26/1984,1,89.57,236.57,,
0.38,9/27/1984,1,89.57,236.57,,
0.37,9/28/1984,1,87.37,236.57,,
0.36,10/1/1984,1,85.22,236.57,,
0.36,10/2/1984,1,86.09,236.57,,
0.37,10/3/1984,1,87.37,236.57,,
0.37,10/4/1984,1,88.24,236.57,,
0.37,10/5/1984,1,86.5,236.57,,
0.37,10/8/1984,1,86.5,236.57,,
0.36,10/9/1984,1,85.63,236.57,,
0.35,10/10/1984,1,83.03,236.57,,
0.35,10/11/1984,1,82.61,236.57,,
0.33,10/12/1984,1,79.13,236.57,,
0.35,10/15/1984,1,83.48,236.57,,
0.35,10/16/1984,1,83.03,236.57,,
0.37,10/17/1984,1,86.5,236.57,,
0.38,10/18/1984,1,89.11,236.57,,
0.38,10/19/1984,1,89.11,236.57,,
0.37,10/22/1984,1,88.24,236.57,,
0.38,10/23/1984,1,90.43,236.57,,
0.39,10/24/1984,1,91.3,236.57,,
0.37,10/25/1984,1,87.83,236.57,,
0.36,10/26/1984,1,85.63,236.57,,
0.36,10/29/1984,1,86.09,236.57,,
0.37,10/30/1984,1,86.96,236.57,,
0.37,10/31/1984,1,86.5,236.57,,
0.37,11/1/1984,1,86.96,236.57,,
0.37,11/2/1984,1,86.5,236.57,,
0.36,11/5/1984,1,86.09,236.57,,
0.39,11/6/1984,1,91.3,236.57,,
0.38,11/7/1984,1,89.57,236.57,,
0.36,11/8/1984,1,86.09,236.57,,
0.34,11/9/1984,1,80.87,236.57,,
0.35,11/12/1984,1,83.9,236.57,,
0.35,11/13/1984,1,81.74,236.57,,
0.35,11/14/1984,1,82.61,236.57,,
0.35,11/15/1984,1,82.61,236.57,,
0.34,11/16/1984,1,80.87,236.57,,
0.32,11/19/1984,1,76.07,236.57,,
0.33,11/20/1984,1,78.68,236.57,,
0.34,11/21/1984,1,80.42,236.57,,
0.35,11/23/1984,1,82.61,236.57,,
0.35,11/26/1984,1,83.48,236.57,,
0.36,11/27/1984,1,85.63,236.57,,
0.38,11/28/1984,1,89.98,236.57,,
0.37,11/29/1984,1,88.24,236.57,,
0.36,11/30/1984,1,86.09,236.57,,
0.36,12/3/1984,1,84.77,236.57,,
0.37,12/4/1984,1,86.5,236.57,,
0.38,12/5/1984,1,90.85,236.57,,
0.4,12/6/1984,1,95.2,236.57,,
0.4,12/7/1984,1,94.78,236.57,,
0.39,12/10/1984,1,93.04,236.57,,
0.39,12/11/1984,1,91.72,236.57,,
0.37,12/12/1984,1,88.7,236.57,,
0.38,12/13/1984,1,89.57,236.57,,
0.39,12/14/1984,1,91.72,236.57,,
0.4,12/17/1984,1,93.91,236.57,,
0.42,12/18/1984,1,99.55,236.57,,
0.4,12/19/1984,1,95.65,236.57,,
0.4,12/20/1984,1,95.2,236.57,,
0.4,12/21/1984,1,93.91,236.57,,
0.4,12/24/1984,1,95.65,236.57,,
0.41,12/26/1984,1,96.07,236.57,,
0.41,12/27/1984,1,96.52,236.57,,
0.42,12/28/1984,1,100,236.57,,
0.43,12/31/1984,1,101.29,236.57,,
0.41,1/2/1985,1,96.94,236.57,,
0.42,1/3/1985,1,98.68,236.57,,
0.42,1/4/1985,1,98.68,236.57,,
0.42,1/7/1985,1,98.26,236.57,,
0.41,1/8/1985,1,97.39,236.57,,
0.42,1/9/1985,1,100,236.57,,
0.44,1/10/1985,1,104.35,236.57,,
0.44,1/11/1985,1,103.48,236.57,,
0.45,1/14/1985,1,106.5,236.57,,
0.44,1/15/1985,1,104.35,236.57,,
0.44,1/16/1985,1,105.22,236.57,,
0.41,1/17/1985,1,97.81,236.57,,
0.42,1/18/1985,1,99.55,236.57,,
0.43,1/21/1985,1,101.74,236.57,,
0.44,1/22/1985,1,104.77,236.57,,
0.44,1/23/1985,1,103.03,236.57,,
0.43,1/24/1985,1,100.87,236.57,,
0.44,1/25/1985,1,103.03,236.57,,
0.44,1/28/1985,1,105.22,236.57,,
0.44,1/29/1985,1,103.9,236.57,,
0.44,1/30/1985,1,103.9,236.57,,
0.43,1/31/1985,1,100.87,236.57,,
0.42,2/1/1985,1,99.55,236.57,,
0.43,2/4/1985,1,101.74,236.57,,
0.43,2/5/1985,1,102.61,236.57,,
0.44,2/6/1985,1,104.35,236.57,,
0.44,2/7/1985,1,103.9,236.57,,
0.44,2/8/1985,1,103.9,236.57,,
0.45,2/11/1985,1,106.09,236.57,,
0.44,2/12/1985,1,103.48,236.57,,
0.42,2/13/1985,1,98.68,236.57,,
0.41,2/14/1985,1,96.07,236.57,,
0.41,2/15/1985,1,97.39,236.57,,
0.41,2/19/1985,1,96.07,236.57,,
0.39,2/20/1985,1,91.72,236.57,,
0.4,2/21/1985,1,93.46,236.57,,
0.41,2/22/1985,1,96.07,236.57,,
0.4,2/25/1985,1,94.78,236.57,,
0.39,2/26/1985,1,93.04,236.57,,
0.37,2/27/1985,1,87.37,236.57,,
0.36,2/28/1985,1,86.09,236.57,,
0.37,3/1/1985,1,86.5,236.57,,
0.37,3/4/1985,1,87.83,236.57,,
0.38,3/5/1985,1,89.98,236.57,,
0.36,3/6/1985,1,85.63,236.57,,
0.33,3/7/1985,1,76.94,236.57,,
0.32,3/8/1985,1,74.78,236.57,,
0.33,3/11/1985,1,77.39,236.57,,
0.34,3/12/1985,1,80,236.57,,
0.32,3/13/1985,1,75.65,236.57,,
0.32,3/14/1985,1,75.65,236.57,,
0.33,3/15/1985,1,78.68,236.57,,
0.34,3/18/1985,1,79.55,236.57,,
0.32,3/19/1985,1,76.52,236.57,,
0.33,3/20/1985,1,77.39,236.57,,
0.33,3/21/1985,1,78.68,236.57,,
0.33,3/22/1985,1,77.39,236.57,,
0.32,3/25/1985,1,75.2,236.57,,
0.33,3/26/1985,1,78.26,236.57,,
0.32,3/27/1985,1,76.07,236.57,,
0.32,3/28/1985,1,76.07,236.57,,
0.33,3/29/1985,1,76.94,236.57,,
0.32,4/1/1985,1,75.2,236.57,,
0.31,4/2/1985,1,73.04,236.57,,
0.31,4/3/1985,1,73.04,236.57,,
0.31,4/4/1985,1,72.59,236.57,,
0.29,4/8/1985,1,68.24,236.57,,
0.29,4/9/1985,1,68.24,236.57,,
0.31,4/10/1985,1,73.04,236.57,,
0.31,4/11/1985,1,74.33,236.57,,
0.31,4/12/1985,1,72.59,236.57,,
0.31,4/15/1985,1,74.33,236.57,,
0.32,4/16/1985,1,75.2,236.57,,
0.33,4/17/1985,1,78.68,236.57,,
0.34,4/18/1985,1,79.55,236.57,,
0.33,4/19/1985,1,78.26,236.57,,
0.32,4/22/1985,1,75.2,236.57,,
0.33,4/23/1985,1,76.94,236.57,,
0.32,4/24/1985,1,76.52,236.57,,
0.32,4/25/1985,1,76.52,236.57,,
0.32,4/26/1985,1,76.07,236.57,,
0.31,4/29/1985,1,73.46,236.57,,
0.31,4/30/1985,1,73.91,236.57,,
0.31,5/1/1985,1,72.59,236.57,,
0.28,5/2/1985,1,66.96,236.57,,
0.29,5/3/1985,1,69.57,236.57,,
0.29,5/6/1985,1,68.7,236.57,,
0.29,5/7/1985,1,69.57,236.57,,
0.29,5/8/1985,1,69.11,236.57,,
0.29,5/9/1985,1,69.57,236.57,,
0.3,5/10/1985,1,70.43,236.57,,
0.29,5/13/1985,1,69.57,236.57,,
0.29,5/14/1985,1,68.7,236.57,,
0.29,5/15/1985,1,69.57,236.57,,
0.31,5/16/1985,1,74.33,236.57,,
0.32,5/17/1985,1,75.65,236.57,,
0.31,5/20/1985,1,74.33,236.57,,
0.31,5/21/1985,1,72.17,236.57,,
0.3,5/22/1985,1,71.72,236.57,,
0.29,5/23/1985,1,68.7,236.57,,
0.27,5/24/1985,1,63.03,236.57,,
0.25,5/28/1985,1,58.68,236.57,,
0.25,5/29/1985,1,59.55,236.57,,
0.26,5/30/1985,1,61.29,236.57,,
0.26,5/31/1985,1,60.42,236.57,,
0.24,6/3/1985,1,55.65,236.57,,
0.25,6/4/1985,1,60,236.57,,
0.25,6/5/1985,1,58.68,236.57,,
0.25,6/6/1985,1,59.13,236.57,,
0.24,6/7/1985,1,56.94,236.57,,
0.24,6/10/1985,1,56.07,236.57,,
0.24,6/11/1985,1,56.07,236.57,,
0.23,6/12/1985,1,54.78,236.57,,
0.22,6/13/1985,1,51.76,236.57,,
0.22,6/14/1985,1,51.3,236.57,,
0.22,6/17/1985,1,51.76,236.57,,
0.22,6/18/1985,1,53.04,236.57,,
0.23,6/19/1985,1,54.37,236.57,,
0.23,6/20/1985,1,54.78,236.57,,
0.24,6/21/1985,1,56.07,236.57,,
0.25,6/24/1985,1,60,236.57,,
0.26,6/25/1985,1,60.87,236.57,,
0.27,6/26/1985,1,63.03,236.57,,
0.27,6/27/1985,1,63.9,236.57,,
0.26,6/28/1985,1,62.61,236.57,,
0.27,7/1/1985,1,63.03,236.57,,
0.25,7/2/1985,1,60,236.57,,
0.26,7/3/1985,1,60.87,236.57,,
0.26,7/5/1985,1,61.29,236.57,,
0.26,7/8/1985,1,61.29,236.57,,
0.26,7/9/1985,1,61.29,236.57,,
0.26,7/10/1985,1,62.61,236.57,,
0.26,7/11/1985,1,62.61,236.57,,
0.26,7/12/1985,1,62.16,236.57,,
0.26,7/15/1985,1,61.74,236.57,,
0.26,7/16/1985,1,60.87,236.57,,
0.26,7/17/1985,1,61.29,236.57,,
0.25,7/18/1985,1,60,236.57,,
0.26,7/19/1985,1,60.42,236.57,,
0.25,7/22/1985,1,58.68,236.57,,
0.24,7/23/1985,1,57.39,236.57,,
0.24,7/24/1985,1,56.52,236.57,,
0.24,7/25/1985,1,57.81,236.57,,
0.24,7/26/1985,1,57.81,236.57,,
0.24,7/29/1985,1,55.65,236.57,,
0.24,7/30/1985,1,56.52,236.57,,
0.23,7/31/1985,1,55.23,236.57,,
0.23,8/1/1985,1,55.23,236.57,,
0.23,8/2/1985,1,54.78,236.57,,
0.23,8/5/1985,1,53.5,236.57,,
0.22,8/6/1985,1,53.04,236.57,,
0.22,8/7/1985,1,51.76,236.57,,
0.22,8/8/1985,1,52.63,236.57,,
0.22,8/9/1985,1,53.04,236.57,,
0.22,8/12/1985,1,52.17,236.57,,
0.22,8/13/1985,1,53.04,236.57,,
0.22,8/14/1985,1,50.89,236.57,,
0.21,8/15/1985,1,50.43,236.57,,
0.22,8/16/1985,1,50.89,236.57,,
0.22,8/19/1985,1,52.17,236.57,,
0.22,8/20/1985,1,53.04,236.57,,
0.22,8/21/1985,1,53.04,236.57,,
0.22,8/22/1985,1,51.76,236.57,,
0.22,8/23/1985,1,51.3,236.57,,
0.22,8/26/1985,1,52.63,236.57,,
0.22,8/27/1985,1,53.04,236.57,,
0.22,8/28/1985,1,53.04,236.57,,
0.22,8/29/1985,1,51.76,236.57,,
0.22,8/30/1985,1,52.17,236.57,,
0.22,9/3/1985,1,51.3,236.57,,
0.22,9/4/1985,1,51.76,236.57,,
0.22,9/5/1985,1,51.76,236.57,,
0.22,9/6/1985,1,52.17,236.57,,
0.22,9/9/1985,1,53.04,236.57,,
0.23,9/10/1985,1,53.5,236.57,,
0.23,9/11/1985,1,53.91,236.57,,
0.24,9/12/1985,1,56.07,236.57,,
0.23,9/13/1985,1,54.78,236.57,,
0.22,9/16/1985,1,53.04,236.57,,
0.22,9/17/1985,1,53.04,236.57,,
0.24,9/18/1985,1,56.52,236.57,,
0.25,9/19/1985,1,59.13,236.57,,
0.25,9/20/1985,1,58.26,236.57,,
0.25,9/23/1985,1,58.68,236.57,,
0.24,9/24/1985,1,57.39,236.57,,
0.23,9/25/1985,1,55.23,236.57,,
0.23,9/26/1985,1,55.23,236.57,,
0.23,9/27/1985,1,55.23,236.57,,
0.23,9/30/1985,1,54.78,236.57,,
0.23,10/1/1985,1,54.78,236.57,,
0.23,10/2/1985,1,54.37,236.57,,
0.23,10/3/1985,1,53.91,236.57,,
0.22,10/4/1985,1,52.17,236.57,,
