price,date,split_ratio,tri,shares_owned,tri_2,tri_2,dividend_value,,,,
89.78,7/9/2014,1,24730.83,275.45,49461.66,98923.32,,,,,
89.45,7/10/2014,1,24638.79,275.45,49277.58,98555.16,,,,,
89.62,7/11/2014,1,24686.75,275.45,49373.5,98747,,,,,
90.78,7/14/2014,1,25005.64,275.45,50011.28,100022.56,,,,,
89.72,7/15/2014,1,24712.68,275.45,49425.36,98850.72,,,,,
89.21,7/16/2014,1,24572.68,275.45,49145.36,98290.72,,,,,
87.62,7/17/2014,1,24134.5,275.45,48269,96538,,,,,
88.88,7/18/2014,1,24481.94,275.45,48963.88,97927.76,,,,,
88.42,7/21/2014,1,24354.64,275.45,48709.28,97418.56,,,,,
89.15,7/22/2014,1,24557.12,275.45,49114.24,98228.48,,,,,
91.48,7/23/2014,1,25197.5,275.45,50395,100790,,,,,
91.33,7/24/2014,1,25156.01,275.45,50312.02,100624.04,,,,,
91.93,7/25/2014,1,25322.2,275.45,50644.4,101288.8,,,,,
93.2,7/28/2014,1,25671.94,275.45,51343.88,102687.76,,,,,
92.6,7/29/2014,1,25506.02,275.45,51012.04,102024.08,,,,,
92.38,7/30/2014,1,25446.39,275.45,50892.78,101785.56,,,,,
89.98,7/31/2014,1,24785.27,275.45,49570.54,99141.08,,,,,
90.48,8/1/2014,1,24922.68,275.45,49845.36,99690.72,,,,,
89.97,8/4/2014,1,24782.68,275.45,49565.36,99130.72,,,,,
89.53,8/5/2014,1,24660.83,275.45,49321.66,98643.32,,,,,
89.38,8/6/2014,1,24619.35,275.45,49238.7,98477.4,,,,,
89.37,8/7/2014,1,24746.21,276.9,49492.42,98984.84,0.47,,,,
89.62,8/8/2014,1,24814.31,276.9,49628.62,99257.24,,,,,
90.8,8/11/2014,1,25141.71,276.9,50283.42,100566.84,,,,,
90.78,8/12/2014,1,25136.47,276.9,50272.94,100545.88,,,,,
91.98,8/13/2014,1,25469.11,276.9,50938.22,101876.44,,,,,
92.23,8/14/2014,1,25537.21,276.9,51074.42,102148.84,,,,,
92.68,8/15/2014,1,25662.93,276.9,51325.86,102651.72,,,,,
93.8,8/18/2014,1,25972,276.9,51944,103888,,,,,
95.09,8/19/2014,1,26330.83,276.9,52661.66,105323.32,,,,,
95.13,8/20/2014,1,26341.31,276.9,52682.62,105365.24,,,,,
95.14,8/21/2014,1,26343.93,276.9,52687.86,105375.72,,,,,
95.84,8/22/2014,1,26537.75,276.9,53075.5,106151,,,,,
96.05,8/25/2014,1,26595.37,276.9,53190.74,106381.48,,,,,
95.43,8/26/2014,1,26424.86,276.9,52849.72,105699.44,,,,,
96.61,8/27/2014,1,26749.9,276.9,53499.8,106999.6,,,,,
96.72,8/28/2014,1,26781.33,276.9,53562.66,107125.32,,,,,
96.96,8/29/2014,1,26846.81,276.9,53693.62,107387.24,,,,,
97.71,9/2/2014,1,27056.35,276.9,54112.7,108225.4,,,,,
93.59,9/3/2014,1,25914.38,276.9,51828.76,103657.52,,,,,
92.81,9/4/2014,1,25699.6,276.9,51399.2,102798.4,,,,,
93.62,9/5/2014,1,25922.23,276.9,51844.46,103688.92,,,,,
93.04,9/8/2014,1,25762.46,276.9,51524.92,103049.84,,,,,
92.69,9/9/2014,1,25665.55,276.9,51331.1,102662.2,,,,,
95.54,9/10/2014,1,26453.93,276.9,52907.86,105815.72,,,,,
95.94,9/11/2014,1,26566.56,276.9,53133.12,106266.24,,,,,
96.16,9/12/2014,1,26626.8,276.9,53253.6,106507.2,,,,,
96.13,9/15/2014,1,26618.94,276.9,53237.88,106475.76,,,,,
95.41,9/16/2014,1,26417.26,276.9,52834.52,105669.04,,,,,
96.09,9/17/2014,1,26605.85,276.9,53211.7,106423.4,,,,,
96.28,9/18/2014,1,26660.85,276.9,53321.7,106643.4,,,,,
95.5,9/19/2014,1,26443.46,276.9,52886.92,105773.84,,,,,
95.59,9/22/2014,1,26469.65,276.9,52939.3,105878.6,,,,,
97.09,9/23/2014,1,26883.48,276.9,53766.96,107533.92,,,,,
96.25,9/24/2014,1,26650.37,276.9,53300.74,106601.48,,,,,
92.58,9/25/2014,1,25634.12,276.9,51268.24,102536.48,,,,,
95.3,9/26/2014,1,26388.45,276.9,52776.9,105553.8,,,,,
94.7,9/29/2014,1,26220.82,276.9,52441.64,104883.28,,,,,
95.3,9/30/2014,1,26388.45,276.9,52776.9,105553.8,,,,,
93.82,10/1/2014,1,25977.24,276.9,51954.48,103908.96,,,,,
94.5,10/2/2014,1,26165.82,276.9,52331.64,104663.28,,,,,
94.23,10/3/2014,1,26092.48,276.9,52184.96,104369.92,,,,,
94.23,10/6/2014,1,26092.48,276.9,52184.96,104369.92,,,,,
93.41,10/7/2014,1,25864.61,276.9,51729.22,103458.44,,,,,
95.35,10/8/2014,1,26401.55,276.9,52803.1,105606.2,,,,,
95.56,10/9/2014,1,26459.17,276.9,52918.34,105836.68,,,,,
95.28,10/10/2014,1,26383.21,276.9,52766.42,105532.84,,,,,
94.41,10/13/2014,1,26142.25,276.9,52284.5,104569,,,,,
93.41,10/14/2014,1,25864.61,276.9,51729.22,103458.44,,,,,
92.26,10/15/2014,1,25547.69,276.9,51095.38,102190.76,,,,,
91.05,10/16/2014,1,25212.43,276.9,50424.86,100849.72,,,,,
92.39,10/17/2014,1,25581.74,276.9,51163.48,102326.96,,,,,
94.36,10/20/2014,1,26129.15,276.9,52258.3,104516.6,,,,,
96.93,10/21/2014,1,26838.95,276.9,53677.9,107355.8,,,,,
97.42,10/22/2014,1,26975.15,276.9,53950.3,107900.6,,,,,
99.16,10/23/2014,1,27457.09,276.9,54914.18,109828.36,,,,,
99.53,10/24/2014,1,27559.24,276.9,55118.48,110236.96,,,,,
99.43,10/27/2014,1,27530.42,276.9,55060.84,110121.68,,,,,
100.97,10/28/2014,1,27957.35,276.9,55914.7,111829.4,,,,,
101.53,10/29/2014,1,28114.51,276.9,56229.02,112458.04,,,,,
101.19,10/30/2014,1,28020.21,276.9,56040.42,112080.84,,,,,
102.16,10/31/2014,1,28287.37,276.9,56574.74,113149.48,,,,,
103.48,11/3/2014,1,28654.06,276.9,57308.12,114616.24,,,,,
102.73,11/4/2014,1,28444.53,276.9,56889.06,113778.12,,,,,
102.97,11/5/2014,1,28512.62,276.9,57025.24,114050.48,,,,,
103.27,11/6/2014,1,28723.96,278.16,57447.92,114895.84,0.47,,,,
103.56,11/7/2014,1,28805.88,278.16,57611.76,115223.52,,,,,
103.39,11/10/2014,1,28758.31,278.16,57516.62,115033.24,,,,,
104.22,11/11/2014,1,28988.21,278.16,57976.42,115952.84,,,,,
105.69,11/12/2014,1,29397.8,278.16,58795.6,117591.2,,,,,
107.18,11/13/2014,1,29812.67,278.16,59625.34,119250.68,,,,,
108.47,11/14/2014,1,30172.05,278.16,60344.1,120688.2,,,,,
108.29,11/17/2014,1,30121.84,278.16,60243.68,120487.36,,,,,
109.7,11/18/2014,1,30512.93,278.16,61025.86,122051.72,,,,,
108.94,11/19/2014,1,30301.53,278.16,60603.06,121206.12,,,,,
110.5,11/20/2014,1,30734.9,278.16,61469.8,122939.6,,,,,
110.65,11/21/2014,1,30777.18,278.16,61554.36,123108.72,,,,,
112.69,11/24/2014,1,31346.64,278.16,62693.28,125386.56,,,,,
111.72,11/25/2014,1,31075.78,278.16,62151.56,124303.12,,,,,
113.05,11/26/2014,1,31445.73,278.16,62891.46,125782.92,,,,,
112.98,11/28/2014,1,31427.24,278.16,62854.48,125708.96,,,,,
109.32,12/1/2014,1,30407.23,278.16,60814.46,121628.92,,,,,
108.9,12/2/2014,1,30290.96,278.16,60581.92,121163.84,,,,,
110.13,12/3/2014,1,30634.49,278.16,61268.98,122537.96,,,,,
109.72,12/4/2014,1,30518.22,278.16,61036.44,122072.88,,,,,
109.25,12/5/2014,1,30388.74,278.16,60777.48,121554.96,,,,,
106.78,12/8/2014,1,29701.69,278.16,59403.38,118806.76,,,,,
108.41,12/9/2014,1,30156.2,278.16,60312.4,120624.8,,,,,
106.35,12/10/2014,1,29582.77,278.16,59165.54,118331.08,,,,,
106.04,12/11/2014,1,29495.57,278.16,58991.14,117982.28,,,,,
104.24,12/12/2014,1,28996.14,278.16,57992.28,115984.56,,,,,
102.81,12/15/2014,1,28598.44,278.16,57196.88,114393.76,,,,,
101.41,12/16/2014,1,28207.35,278.16,56414.7,112829.4,,,,,
103.94,12/17/2014,1,28911.58,278.16,57823.16,115646.32,,,,,
107.02,12/18/2014,1,29767.75,278.16,59535.5,119071,,,,,
106.19,12/19/2014,1,29537.85,278.16,59075.7,118151.4,,,,,
107.29,12/22/2014,1,29844.38,278.16,59688.76,119377.52,,,,,
106.91,12/23/2014,1,29738.68,278.16,59477.36,118954.72,,,,,
106.41,12/24/2014,1,29598.63,278.16,59197.26,118394.52,,,,,
108.29,12/26/2014,1,30121.84,278.16,60243.68,120487.36,,,,,
108.22,12/29/2014,1,30100.7,278.16,60201.4,120402.8,,,,,
106.89,12/30/2014,1,29733.4,278.16,59466.8,118933.6,,,,,
104.86,12/31/2014,1,29167.9,278.16,58335.8,116671.6,,,,,
103.86,1/2/2015,1,28890.44,278.16,57780.88,115561.76,,,,,
100.94,1/5/2015,1,28076.55,278.16,56153.1,112306.2,,,,,
100.95,1/6/2015,1,28079.19,278.16,56158.38,112316.76,,,,,
102.36,1/7/2015,1,28472.92,278.16,56945.84,113891.68,,,,,
106.3,1/8/2015,1,29566.92,278.16,59133.84,118267.68,,,,,
106.41,1/9/2015,1,29598.63,278.16,59197.26,118394.52,,,,,
103.79,1/12/2015,1,28869.3,278.16,57738.6,115477.2,,,,,
104.71,1/13/2015,1,29125.62,278.16,58251.24,116502.48,,,,,
104.31,1/14/2015,1,29014.64,278.16,58029.28,116058.56,,,,,
101.48,1/15/2015,1,28227.17,278.16,56454.34,112908.68,,,,,
100.69,1/16/2015,1,28007.84,278.16,56015.68,112031.36,,,,,
103.28,1/20/2015,1,28729.25,278.16,57458.5,114917,,,,,
104.07,1/21/2015,1,28948.57,278.16,57897.14,115794.28,,,,,
106.78,1/22/2015,1,29701.69,278.16,59403.38,118806.76,,,,,
107.33,1/23/2015,1,29854.95,278.16,59709.9,119419.8,,,,,
107.45,1/26/2015,1,29886.66,278.16,59773.32,119546.64,,,,,
103.68,1/27/2015,1,28840.23,278.16,57680.46,115360.92,,,,,
109.55,1/28/2015,1,30470.65,278.16,60941.3,121882.6,,,,,
112.96,1/29/2015,1,31419.31,278.16,62838.62,125677.24,,,,,
111.3,1/30/2015,1,30959.51,278.16,61919.02,123838.04,,,,,
112.7,2/2/2015,1,31347.96,278.16,62695.92,125391.84,,,,,
112.72,2/3/2015,1,31353.25,278.16,62706.5,125413,,,,,
113.58,2/4/2015,1,31593.71,278.16,63187.42,126374.84,,,,,
114.39,2/5/2015,1,31949.06,279.3,63898.12,127796.24,0.47,,,,
113.43,2/6/2015,1,31680.02,279.3,63360.04,126720.08,,,,,
114.18,2/9/2015,1,31890.46,279.3,63780.92,127561.84,,,,,
116.37,2/10/2015,1,32503.12,279.3,65006.24,130012.48,,,,,
119.1,2/11/2015,1,33264.95,279.3,66529.9,133059.8,,,,,
120.61,2/12/2015,1,33685.83,279.3,67371.66,134743.32,,,,,
121.2,2/13/2015,1,33850.98,279.3,67701.96,135403.92,,,,,
121.92,2/17/2015,1,34050.76,279.3,68101.52,136203.04,,,,,
122.76,2/18/2015,1,34286.5,279.3,68573,137146,,,,,
122.51,2/19/2015,1,34215.91,279.3,68431.82,136863.64,,,,,
123.5,2/20/2015,1,34494.28,279.3,68988.56,137977.12,,,,,
126.85,2/23/2015,1,35427.92,279.3,70855.84,141711.68,,,,,
126.05,2/24/2015,1,35206.83,279.3,70413.66,140827.32,,,,,
122.83,2/25/2015,1,34306.48,279.3,68612.96,137225.92,,,,,
124.38,2/26/2015,1,34739.34,279.3,69478.68,138957.36,,,,,
122.52,2/27/2015,1,34218.58,279.3,68437.16,136874.32,,,,,
123.12,3/2/2015,1,34386.39,279.3,68772.78,137545.56,,,,,
123.37,3/3/2015,1,34458.32,279.3,68916.64,137833.28,,,,,
122.59,3/4/2015,1,34239.89,279.3,68479.78,136959.56,,,,,
120.56,3/5/2015,1,33672.51,279.3,67345.02,134690.04,,,,,
120.74,3/6/2015,1,33723.12,279.3,67446.24,134892.48,,,,,
121.26,3/9/2015,1,33866.96,279.3,67733.92,135467.84,,,,,
118.75,3/10/2015,1,33166.4,279.3,66332.8,132665.6,,,,,
116.58,3/11/2015,1,32561.72,279.3,65123.44,130246.88,,,,,
118.69,3/12/2015,1,33150.41,279.3,66300.82,132601.64,,,,,
117.87,3/13/2015,1,32921.33,279.3,65842.66,131685.32,,,,,
119.17,3/16/2015,1,33283.6,279.3,66567.2,133134.4,,,,,
121.16,3/17/2015,1,33840.33,279.3,67680.66,135361.32,,,,,
122.53,3/18/2015,1,34221.24,279.3,68442.48,136884.96,,,,,
121.6,3/19/2015,1,33961.53,279.3,67923.06,135846.12,,,,,
120.07,3/20/2015,1,33536.66,279.3,67073.32,134146.64,,,,,
121.32,3/23/2015,1,33885.61,279.3,67771.22,135542.44,,,,,
120.83,3/24/2015,1,33747.09,279.3,67494.18,134988.36,,,,,
117.67,3/25/2015,1,32865.39,279.3,65730.78,131461.56,,,,,
118.49,3/26/2015,1,33094.47,279.3,66188.94,132377.88,,,,,
117.55,3/27/2015,1,32830.76,279.3,65661.52,131323.04,,,,,
120.52,3/30/2015,1,33661.85,279.3,67323.7,134647.4,,,,,
118.67,3/31/2015,1,33145.09,279.3,66290.18,132580.36,,,,,
118.5,4/1/2015,1,33097.14,279.3,66194.28,132388.56,,,,,
119.52,4/2/2015,1,33382.16,279.3,66764.32,133528.64,,,,,
121.46,4/6/2015,1,33922.9,279.3,67845.8,135691.6,,,,,
120.18,4/7/2015,1,33565.96,279.3,67131.92,134263.84,,,,,
119.79,4/8/2015,1,33456.74,279.3,66913.48,133826.96,,,,,
120.7,4/9/2015,1,33712.47,279.3,67424.94,134849.88,,,,,
121.22,4/10/2015,1,33856.31,279.3,67712.62,135425.24,,,,,
120.98,4/13/2015,1,33789.71,279.3,67579.42,135158.84,,,,,
120.46,4/14/2015,1,33643.21,279.3,67286.42,134572.84,,,,,
120.91,4/15/2015,1,33771.07,279.3,67542.14,135084.28,,,,,
120.33,4/16/2015,1,33608.58,279.3,67217.16,134434.32,,,,,
118.98,4/17/2015,1,33230.33,279.3,66460.66,132921.32,,,,,
121.7,4/20/2015,1,33989.5,279.3,67979,135958,,,,,
121.04,4/21/2015,1,33805.7,279.3,67611.4,135222.8,,,,,
122.67,4/22/2015,1,34261.2,279.3,68522.4,137044.8,,,,,
123.67,4/23/2015,1,34540.89,279.3,69081.78,138163.56,,,,,
124.25,4/24/2015,1,34703.38,279.3,69406.76,138813.52,,,,,
126.51,4/27/2015,1,35334.69,279.3,70669.38,141338.76,,,,,
124.52,4/28/2015,1,34777.97,279.3,69555.94,139111.88,,,,,
122.69,4/29/2015,1,34266.53,279.3,68533.06,137066.12,,,,,
119.36,4/30/2015,1,33336.88,279.3,66673.76,133347.52,,,,,
122.98,5/1/2015,1,34349.1,279.3,68698.2,137396.4,,,,,
122.74,5/4/2015,1,34282.51,279.3,68565.02,137130.04,,,,,
119.98,5/5/2015,1,33510.02,279.3,67020.04,134040.08,,,,,
119.23,5/6/2015,1,33299.58,279.3,66599.16,133198.32,,,,,
119.96,5/7/2015,1,33649.93,280.51,67299.86,134599.72,0.52,,,,
122.22,5/8/2015,1,34283.92,280.51,68567.84,137135.68,,,,,
120.98,5/11/2015,1,33934.69,280.51,67869.38,135738.76,,,,,
120.54,5/12/2015,1,33812.46,280.51,67624.92,135249.84,,,,,
120.68,5/13/2015,1,33851.41,280.51,67702.82,135405.64,,,,,
123.49,5/14/2015,1,34641.21,280.51,69282.42,138564.84,,,,,
123.32,5/15/2015,1,34592.86,280.51,69185.72,138371.44,,,,,
124.68,5/18/2015,1,34974.33,280.51,69948.66,139897.32,,,,,
124.57,5/19/2015,1,34942.09,280.51,69884.18,139768.36,,,,,
124.56,5/20/2015,1,34939.4,280.51,69878.8,139757.6,,,,,
125.83,5/21/2015,1,35296.7,280.51,70593.4,141186.8,,,,,
126.93,5/22/2015,1,35605.63,280.51,71211.26,142422.52,,,,,
124.14,5/26/2015,1,34821.2,280.51,69642.4,139284.8,,,,,
126.46,5/27/2015,1,35472.65,280.51,70945.3,141890.6,,,,,
126.2,5/28/2015,1,35401.46,280.51,70802.92,141605.84,,,,,
124.77,5/29/2015,1,34998.5,280.51,69997,139994,,,,,
125.01,6/1/2015,1,35067.01,280.51,70134.02,140268.04,,,,,
124.46,6/2/2015,1,34912.54,280.51,69825.08,139650.16,,,,,
124.61,6/3/2015,1,34955.52,280.51,69911.04,139822.08,,,,,
123.89,6/4/2015,1,34751.35,280.51,69502.7,139005.4,,,,,
123.21,6/5/2015,1,34560.62,280.51,69121.24,138242.48,,,,,
122.39,6/8/2015,1,34332.28,280.51,68664.56,137329.12,,,,,
122.03,6/9/2015,1,34230.19,280.51,68460.38,136920.76,,,,,
123.43,6/10/2015,1,34622.41,280.51,69244.82,138489.64,,,,,
123.15,6/11/2015,1,34544.5,280.51,69089,138178,,,,,
121.79,6/12/2015,1,34163.03,280.51,68326.06,136652.12,,,,,
121.55,6/15/2015,1,34095.87,280.51,68191.74,136383.48,,,,,
122.2,6/16/2015,1,34278.55,280.51,68557.1,137114.2,,,,,
121.91,6/17/2015,1,34197.95,280.51,68395.9,136791.8,,,,,
122.47,6/18/2015,1,34353.77,280.51,68707.54,137415.08,,,,,
121.24,6/19/2015,1,34009.91,280.51,68019.82,136039.64,,,,,
122.21,6/22/2015,1,34281.23,280.51,68562.46,137124.92,,,,,
121.66,6/23/2015,1,34125.42,280.51,68250.84,136501.68,,,,,
122.69,6/24/2015,1,34415.55,280.51,68831.1,137662.2,,,,,
122.11,6/25/2015,1,34251.68,280.51,68503.36,137006.72,,,,,
121.39,6/26/2015,1,34050.2,280.51,68100.4,136200.8,,,,,
119.26,6/29/2015,1,33453.82,280.51,66907.64,133815.28,,,,,
120.12,6/30/2015,1,33694.25,280.51,67388.5,134777,,,,,
121.24,7/1/2015,1,34009.91,280.51,68019.82,136039.64,,,,,
121.09,7/2/2015,1,33966.92,280.51,67933.84,135867.68,,,,,
120.67,7/6/2015,1,33848.72,280.51,67697.44,135394.88,,,,,
120.37,7/7/2015,1,33765.44,280.51,67530.88,135061.76,,,,,
117.38,7/8/2015,1,32927.28,280.51,65854.56,131709.12,,,,,
114.99,7/9/2015,1,32255.68,280.51,64511.36,129022.72,,,,,
118.06,7/10/2015,1,33118.02,280.51,66236.04,132472.08,,,,,
120.34,7/13/2015,1,33757.38,280.51,67514.76,135029.52,,,,,
120.3,7/14/2015,1,33743.95,280.51,67487.9,134975.8,,,,,
121.45,7/15/2015,1,34069.01,280.51,68138.02,136276.04,,,,,
123.07,7/16/2015,1,34523.01,280.51,69046.02,138092.04,,,,,
124.14,7/17/2015,1,34821.2,280.51,69642.4,139284.8,,,,,
126.48,7/20/2015,1,35479.37,280.51,70958.74,141917.48,,,,,
125.22,7/21/2015,1,35124.77,280.51,70249.54,140499.08,,,,,
119.92,7/22/2015,1,33639.18,280.51,67278.36,134556.72,,,,,
119.86,7/23/2015,1,33623.06,280.51,67246.12,134492.24,,,,,
119.23,7/24/2015,1,33445.76,280.51,66891.52,133783.04,,,,,
117.58,7/27/2015,1,32981.01,280.51,65962.02,131924.04,,,,,
118.16,7/28/2015,1,33144.88,280.51,66289.76,132579.52,,,,,
117.79,7/29/2015,1,33040.11,280.51,66080.22,132160.44,,,,,
117.19,7/30/2015,1,32873.56,280.51,65747.12,131494.24,,,,,
116.17,7/31/2015,1,32586.11,280.51,65172.22,130344.44,,,,,
113.43,8/3/2015,1,31817.8,280.51,63635.6,127271.2,,,,,
109.79,8/4/2015,1,30796.96,280.51,61593.92,123187.84,,,,,
110.52,8/5/2015,1,31001.13,280.51,62002.26,124004.52,,,,,
110.76,8/6/2015,1,31214.16,281.83,62428.32,124856.64,0.52,,,,
111.13,8/7/2015,1,31319.89,281.83,62639.78,125279.56,,,,,
115.17,8/10/2015,1,32458.6,281.83,64917.2,129834.4,,,,,
109.18,8/11/2015,1,30769.52,281.83,61539.04,123078.08,,,,,
110.86,8/12/2015,1,31243.98,281.83,62487.96,124975.92,,,,,
110.78,8/13/2015,1,31219.58,281.83,62439.16,124878.32,,,,,
111.56,8/14/2015,1,31439.19,281.83,62878.38,125756.76,,,,,
112.71,8/17/2015,1,31764.53,281.83,63529.06,127058.12,,,,,
112.07,8/18/2015,1,31585.59,281.83,63171.18,126342.36,,,,,
110.64,8/19/2015,1,31181.62,281.83,62363.24,124726.48,,,,,
108.37,8/20/2015,1,30541.78,281.83,61083.56,122167.12,,,,,
101.74,8/21/2015,1,28673.75,281.83,57347.5,114695,,,,,
